Input File,Display Name,File Name
Baseline,B,DIV 19 LSL-Cas9-PVcre with fith batch of gRNAs plate3 basal(000)(000)_NeuralEventDetector_LFPneuralMetrics.csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,    Mean Firing Rate (Hz),0


    Number of Spikes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
,27.588963,2.241766,26.198765,22.254367,30.422010,29.199760,25.851711,22.238976,
,7.029951,24.904951,29.512819,23.629899,29.953888,32.872415,19.879872,18.589037,
,24.251704,21.231848,35.902622,17.339054,29.913745,22.019776,20.541993,29.401041,
,29.944952,24.632444,2.737493,21.430505,22.409184,29.546339,17.398745,33.650677,
,17.132766,28.580147,21.110391,6.504746,17.819693,6.818986,19.995538,21.287631,


    Fano Factor
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,50.265093,63.331244,66.285630,35.477763,46.452550,52.712009,41.962296,49.908622,
B SEM,3.238594,2.218721,7.659910,5.873672,6.778897,7.116262,6.744447,7.097062,
B Replicates,44.009554,57.511599,35.817791,12.838194,22.935478,112.247628,3.314706,26.490455,
,54.933575,58.471752,77.912870,15.318027,37.591295,53.213480,72.601311,39.168067,
,42.891535,74.226536,37.448457,13.250897,30.535280,29.163755,29.523752,77.736805,
,45.986449,63.149111,34.055383,47.469915,28.532815,48.989252,59.269732,27.924821,
,47.212416,72.569597,81.635462,76.179070,31.886713,28.023961,65.315244,50.572300,
,48.296455,63.607227,90.224984,52.815124,34.489355,54.547831,78.142354,71.219735,
,57.864481,56.508139,75.933588,55.544899,35.753711,60.285103,19.986130,74.130563,
,77.109960,64.201516,56.862514,42.760165,79.384852,47.232184,54.420805,37.874985,
,57.019871,66.436120,71.848047,28.201273,91.196584,82.977626,24.825175,14.392992,
,54.101909,75.117498,83.036252,36.425583,80.798706,40.309983,30.637972,57.428657,
,32.378550,57.359472,116.225810,32.257316,48.759580,51.105527,28.648993,92.429471,
,41.376360,50.816364,34.426400,12.672691,35.566236,24.447781,36.861378,29.534616,


    Number of Active Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,7.833333,7.500000,8.000000,8.000000,7.833333,7.250000,7.750000,8.000000,
B SEM,0.166667,0.337100,0.000000,0.000000,0.166667,0.445941,0.179435,0.000000,
B Replicates,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,6.000000,8.000000,
,6.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,
,8.000000,7.000000,8.000000,8.000000,8.000000,4.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,6.000000,4.000000,8.000000,8.000000,
,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,


    Weighted Mean Firing Rate (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,1.306576,1.675593,1.787894,1.299972,1.646843,1.682082,1.869916,2.293380,
B SEM,0.374739,0.300732,0.267441,0.128912,0.385225,0.424305,0.171820,0.469385,
B Replicates,1.998131,2.480482,3.545681,0.635797,4.162791,3.440822,2.698782,3.481935,
,0.123477,0.941860,1.087002,1.029693,0.445390,0.448268,1.375208,0.515158,
,0.438953,2.420503,1.528654,1.060631,0.283638,0.249169,2.204527,1.246885,
,0.313538,0.938331,0.412583,1.411130,0.376523,0.242110,2.550249,0.411337,
,0.409676,0.987897,1.966362,1.630606,0.873131,0.536752,1.439784,1.621885,
,0.413621,0.658223,0.524709,0.968023,1.083472,1.512251,1.254776,2.459095,
,0.848837,0.655731,1.789037,1.564784,1.218439,0.774709,2.253916,0.884551,
,1.208264,1.370640,1.837209,1.511005,0.846346,0.554194,1.269726,2.671512,
,1.439369,2.109842,1.538206,2.290490,1.908015,2.876869,1.673588,5.962832,
,1.073297,1.202243,2.366902,1.546719,4.039244,2.847799,2.359635,2.512043,
,4.575789,4.202450,1.704111,1.082434,2.424834,2.080357,2.375208,4.115864,
,2.835963,2.138912,3.154277,0.868355,2.100291,4.621678,0.983596,1.637458,


    Number of Bursts
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,235.333333,289.833333,342.166667,271.333333,307.916667,360.666667,339.250000,375.250000,
B SEM,49.892663,57.995929,48.467708,17.623303,65.425467,87.923118,45.207790,63.438484,
B Replicates,341.000000,360.000000,583.000000,202.000000,737.000000,483.000000,733.000000,732.000000,
,20.000000,122.000000,165.000000,241.000000,90.000000,62.000000,191.000000,124.000000,
,118.000000,431.000000,461.000000,338.000000,96.000000,42.000000,430.000000,197.000000,
,87.000000,223.000000,114.000000,337.000000,80.000000,29.000000,418.000000,149.000000,
,101.000000,142.000000,436.000000,320.000000,210.000000,118.000000,263.000000,324.000000,
,65.000000,57.000000,101.000000,246.000000,242.000000,342.000000,202.000000,344.000000,
,214.000000,116.000000,331.000000,247.000000,205.000000,239.000000,343.000000,153.000000,
,235.000000,166.000000,390.000000,257.000000,151.000000,129.000000,216.000000,409.000000,
,314.000000,395.000000,251.000000,383.000000,393.000000,756.000000,342.000000,772.000000,
,279.000000,272.000000,530.000000,205.000000,711.000000,762.000000,392.000000,476.000000,
,602.000000,777.000000,231.000000,196.000000,436.000000,522.000000,385.000000,541.000000,
,448.000000,417.000000,513.000000,284.000000,344.000000,844.000000,156.000000,282.000000,


    Number of Bursting Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,8.000000,7.500000,8.000000,8.000000,7.750000,7.583333,7.666667,8.000000,
B SEM,0.000000,0.337100,0.000000,0.000000,0.179435,0.336162,0.256235,0.000000,
B Replicates,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,
,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,6.000000,4.000000,8.000000,8.000000,
,8.000000,7.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,
,8.000000,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,


    Burst Duration - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.221135,0.231667,0.179987,0.182676,0.174603,0.195848,0.161276,0.214056,
B SEM,0.011918,0.023022,0.006424,0.024922,0.009879,0.017878,0.012641,0.013328,
B Replicates,0.174785,0.172281,0.161453,0.074944,0.152476,0.271268,0.066848,0.138176,
,0.246838,0.267848,0.205662,0.096425,0.212597,0.288943,0.243062,0.211168,
,0.205767,0.198784,0.136881,0.089870,0.172803,0.208446,0.160378,0.284241,
,0.162616,0.149294,0.168708,0.197752,0.127030,0.261464,0.162409,0.173039,
,0.227633,0.314044,0.169302,0.234469,0.154306,0.145048,0.135119,0.193187,
,0.298394,0.259527,0.198166,0.131061,0.170191,0.142743,0.175068,0.289112,
,0.199681,0.386319,0.188364,0.211780,0.190704,0.140853,0.152973,0.228479,
,0.257663,0.242119,0.156556,0.256556,0.172230,0.273205,0.203708,0.235348,
,0.188187,0.321632,0.214625,0.280297,0.204437,0.151093,0.128749,0.217018,
,0.189484,0.172882,0.181635,0.315195,0.246120,0.191057,0.145856,0.225525,
,0.268133,0.148157,0.185978,0.233927,0.159700,0.126870,0.161846,0.223474,
,0.234438,0.147123,0.192513,0.069838,0.132644,0.149192,0.199292,0.149908,


    Burst Duration - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.092644,0.066822,0.067585,0.082502,0.082458,0.083280,0.060473,0.108514,
B SEM,0.016142,0.008267,0.007539,0.016712,0.012315,0.019328,0.009418,0.023750,
B Replicates,0.130671,0.040643,0.049553,0.027839,0.060988,0.134266,0.008302,0.098365,
,0.070381,0.104945,0.041866,0.037066,0.110729,0.123566,0.131019,0.101917,
,0.041708,0.037842,0.041783,0.081318,0.056463,0.141590,0.073847,0.253775,
,0.042162,0.053472,0.082624,0.017745,0.050285,0.032494,0.079229,0.067154,
,0.058756,0.117458,0.060967,0.059146,0.060097,0.081582,0.062488,0.014955,
,0.149189,0.058771,0.076423,0.042513,0.063118,0.056647,0.090436,0.291991,
,0.084684,0.087030,0.080649,0.095583,0.095473,0.018280,0.026976,0.091067,
,0.107512,0.091204,0.086623,0.123041,0.073715,0.023173,0.051017,0.085004,
,0.022084,0.082936,0.128804,0.159501,0.203566,0.027594,0.062756,0.045231,
,0.044325,0.053112,0.056609,0.178864,0.091959,0.240192,0.024061,0.064522,
,0.174593,0.033127,0.070563,0.148673,0.073752,0.030392,0.054694,0.124628,
,0.185661,0.041326,0.034557,0.018739,0.049352,0.089585,0.060849,0.063554,


    Burst Duration (Median) - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.165875,0.158162,0.144411,0.159818,0.145912,0.150518,0.149728,0.179217,
B SEM,0.019806,0.017929,0.005827,0.024504,0.007113,0.015211,0.012396,0.016076,
B Replicates,0.160775,0.169470,0.153950,0.066120,0.137595,0.136210,0.054240,0.129125,
,0.209375,0.261660,0.163405,0.094690,0.195100,0.263886,0.225740,0.173895,
,0.120065,0.125474,0.118800,0.087670,0.125635,0.218505,0.154530,0.266110,
,0.097400,0.098745,0.150070,0.127565,0.114033,0.179020,0.137590,0.106100,
,0.144255,0.166429,0.128555,0.126680,0.146783,0.122490,0.129380,0.165940,
,0.315370,0.150560,0.138535,0.122780,0.136305,0.138340,0.156385,0.259115,
,0.128990,0.294865,0.136455,0.178710,0.188055,0.069915,0.149143,0.148640,
,0.183760,0.129705,0.137770,0.255725,0.140260,0.146805,0.189305,0.241705,
,0.107305,0.163860,0.175110,0.284405,0.134915,0.097420,0.124030,0.215480,
,0.088210,0.095275,0.122030,0.304370,0.160100,0.171905,0.143840,0.114270,
,0.261010,0.103470,0.128460,0.206215,0.149240,0.114205,0.135070,0.191090,
,0.173990,0.138435,0.179790,0.062885,0.122920,0.147520,0.197485,0.139135,


    Burst Duration (Median) - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.087071,0.071346,0.058032,0.082262,0.070753,0.093801,0.052865,0.105124,
B SEM,0.016079,0.020532,0.007475,0.019608,0.006696,0.023812,0.007944,0.025235,
B Replicates,0.121211,0.041847,0.047148,0.019184,0.050822,0.047786,0.007014,0.094987,
,0.099860,0.104420,0.047119,0.037939,0.085435,0.196051,0.112965,0.100976,
,0.046336,0.032957,0.041804,0.081975,0.056641,0.171298,0.069958,0.289264,
,0.054472,0.030333,0.086647,0.029160,0.045799,0.086479,0.043809,0.058922,
,0.057234,0.095339,0.046704,0.025424,0.062977,0.075139,0.058969,0.021086,
,0.151102,0.034888,0.060271,0.034711,0.063045,0.070705,0.056590,0.281071,
,0.040693,0.268967,0.058116,0.080866,0.111071,0.008679,0.032878,0.046896,
,0.106377,0.031806,0.081875,0.149869,0.082430,0.067240,0.047894,0.096560,
,0.009384,0.123171,0.119747,0.198578,0.100851,0.004451,0.065461,0.048428,
,0.026753,0.030542,0.033958,0.192224,0.093940,0.278651,0.023602,0.074187,
,0.181815,0.016989,0.040865,0.123064,0.055864,0.021595,0.038841,0.088140,
,0.149618,0.044887,0.032131,0.014153,0.040160,0.097544,0.076394,0.060968,


    Number of Spikes per Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,23.133442,26.249404,24.468958,22.123804,22.962240,21.080463,26.657473,27.800808,
B SEM,2.017201,1.661110,1.654864,2.089084,1.575738,2.008247,1.756013,2.437593,
B Replicates,26.856196,33.141667,28.469336,13.488069,26.909692,38.027199,9.918020,21.532008,
,23.354167,38.166268,31.962946,19.919266,23.239836,30.195635,34.964973,19.601372,
,15.425480,24.267726,13.967011,12.458733,12.948791,14.855655,24.626994,32.496646,
,15.523591,15.883414,16.074697,18.642294,13.129305,18.718750,29.322963,9.506869,
,17.731136,31.059938,20.815057,24.551033,19.400000,17.000552,26.404474,23.892809,
,31.802196,27.374199,23.673473,18.615171,20.171797,21.226757,30.121635,37.768669,
,19.501005,24.125209,26.488055,27.569583,23.976694,14.119656,25.451895,29.826559,
,24.565013,25.124998,22.496112,27.735337,26.661825,16.211682,28.524140,31.013799,
,20.237975,23.464410,31.186499,27.405555,26.539960,17.144151,23.353091,36.837248,
,16.556868,21.485940,21.611488,35.859071,26.576091,22.430566,28.250846,26.780455,
,37.441990,26.292404,27.500537,26.050431,26.693465,19.147326,29.128547,38.135899,
,28.605686,24.606676,29.382287,13.191103,29.299419,23.887626,29.822094,26.217359,


    Number of Spikes per Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,12.002552,11.729518,10.756376,9.018798,12.758475,12.812074,8.961775,14.289073,
B SEM,1.500207,1.243581,0.914288,1.467758,1.428720,2.434572,0.789066,1.950703,
B Replicates,12.758222,7.591427,7.899942,1.833645,7.352691,29.265893,2.496048,11.813888,
,9.258389,17.042535,9.933902,6.856613,15.409924,17.772301,9.606702,12.672206,
,9.538181,8.084306,3.966996,7.292225,5.064832,10.823989,12.627071,24.818886,
,6.336109,10.238055,11.232670,9.157369,7.330728,7.763979,9.472079,3.860605,
,11.199899,18.128112,12.168653,8.567500,10.813948,13.682225,10.935270,6.484158,
,22.341346,16.525452,13.633955,7.502297,12.633330,9.554127,10.654753,25.575737,
,7.831041,7.753789,10.963173,15.936511,18.788214,6.988442,6.979924,20.975910,
,13.733832,15.618443,14.270038,17.523147,15.573665,7.321469,10.281924,12.588868,
,6.246767,13.216643,13.851042,12.174190,21.594235,5.034684,11.735838,10.532312,
,8.867249,12.468611,8.819267,14.232204,16.175823,28.835575,7.049186,13.466385,
,20.072634,6.115225,14.238535,5.303849,10.249370,4.805590,7.948402,17.747025,
,15.846959,7.971613,8.098340,1.846030,12.114939,11.896618,7.754107,10.932891,


    Number of Spikes per Burst (Median) - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,19.463542,20.941964,21.401042,21.557292,20.817708,18.058780,26.320982,25.776042,
B SEM,2.903560,2.458392,1.575673,2.273427,1.658927,1.717754,1.754046,2.631761,
B Replicates,26.000000,34.125000,28.375000,13.000000,26.125000,21.687500,9.200000,22.000000,
,20.437500,40.812500,26.937500,20.375000,23.125000,30.142857,31.375000,19.375000,
,9.750000,18.785714,13.250000,13.187500,10.375000,16.312500,24.375000,31.000000,
,11.187500,12.812500,15.500000,13.875000,11.500000,15.875000,29.750000,7.437500,
,11.625000,19.642857,18.187500,20.125000,19.500000,16.375000,26.062500,22.000000,
,36.187500,16.500000,18.250000,18.375000,19.125000,20.687500,28.500000,37.562500,
,13.625000,16.750000,20.125000,26.500000,25.312500,9.250000,24.714286,20.937500,
,17.687500,17.812500,20.875000,28.125000,20.687500,9.750000,27.500000,31.312500,
,13.000000,13.125000,27.812500,28.375000,20.375000,13.375000,23.125000,37.500000,
,9.625000,14.875000,16.500000,36.312500,18.062500,21.687500,30.062500,17.687500,
,37.875000,21.812500,21.875000,28.312500,26.500000,17.937500,29.500000,34.812500,
,26.562500,24.250000,29.125000,12.125000,29.125000,23.625000,31.687500,27.687500,


    Number of Spikes per Burst (Median) - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,9.413304,8.557850,9.090250,8.750955,11.215244,11.365796,7.768306,14.097596,
B SEM,2.130123,1.009260,0.686834,1.470444,1.378128,2.613238,0.787817,2.424411,
B Replicates,10.312960,7.845608,8.437798,2.000000,6.401730,11.967031,1.923538,12.783918,
,10.231036,17.894408,8.055333,7.327785,15.819856,23.435575,7.185054,14.500616,
,3.035504,6.257377,3.807887,7.736451,3.805541,12.441111,11.822346,28.298157,
,3.348107,7.918953,11.316865,6.133922,5.495453,7.318641,8.647873,1.545443,
,6.373774,11.703683,10.494684,5.104270,10.523783,13.447650,10.324857,7.690439,
,25.946287,8.103497,10.347532,7.443837,14.309712,9.467755,7.430632,32.493337,
,4.068608,7.020379,7.721723,15.177521,21.497404,2.329929,6.575568,11.911691,
,10.148672,10.134585,12.290385,16.982659,11.041925,3.093773,8.647873,12.769768,
,3.937004,6.040045,11.019261,13.899512,12.034919,4.240536,11.469681,10.730464,
,2.371708,8.100926,7.091242,14.718641,11.875658,33.091796,6.842292,14.119231,
,20.173798,4.292331,10.746262,5.489845,10.000000,3.821345,7.106335,11.495146,
,13.012185,7.382412,7.754031,2.997022,11.776945,11.734412,5.243619,10.832944,


    Mean ISI within Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.011243,0.010166,0.008580,0.009388,0.009324,0.010744,0.006694,0.009169,
B SEM,0.000793,0.001131,0.000506,0.000669,0.000832,0.001034,0.000264,0.000973,
B Replicates,0.006678,0.005538,0.006202,0.006947,0.005867,0.007876,0.008170,0.007180,
,0.012695,0.008076,0.006733,0.005410,0.011107,0.010649,0.006943,0.011949,
,0.015004,0.008110,0.010411,0.007523,0.013956,0.015663,0.007356,0.009527,
,0.010813,0.012366,0.012044,0.013544,0.011679,0.013426,0.005748,0.018620,
,0.015620,0.010330,0.009678,0.010433,0.008882,0.011615,0.005513,0.008701,
,0.011010,0.011091,0.009850,0.008068,0.009961,0.007289,0.005935,0.008370,
,0.010471,0.015981,0.007591,0.009851,0.011062,0.010354,0.006709,0.009051,
,0.012485,0.010716,0.008148,0.011328,0.007711,0.018367,0.007953,0.008705,
,0.010009,0.018271,0.006734,0.010815,0.008006,0.009369,0.006286,0.006377,
,0.013457,0.009189,0.009091,0.009440,0.012643,0.010384,0.006133,0.008644,
,0.009036,0.005736,0.009105,0.011586,0.006215,0.007095,0.005905,0.006472,
,0.007639,0.006591,0.007367,0.007705,0.004795,0.006835,0.007677,0.006427,


    Mean ISI within Burst - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.004392,0.004333,0.002785,0.003372,0.003293,0.003344,0.001597,0.002882,
B SEM,0.000448,0.001287,0.000521,0.000568,0.000739,0.000535,0.000152,0.000567,
B Replicates,0.001698,0.001370,0.001498,0.002317,0.001011,0.002513,0.001541,0.001774,
,0.005778,0.001831,0.001169,0.000920,0.004012,0.003353,0.001988,0.002211,
,0.005163,0.001446,0.001628,0.001577,0.003010,0.004592,0.002431,0.002208,
,0.004065,0.005572,0.003844,0.006652,0.004039,0.005276,0.001483,0.008348,
,0.006193,0.002626,0.003516,0.002409,0.002162,0.004077,0.001023,0.002729,
,0.004691,0.004469,0.004316,0.001813,0.003214,0.001552,0.001002,0.004730,
,0.001865,0.007261,0.002120,0.004910,0.004511,0.002941,0.002513,0.002871,
,0.005405,0.003954,0.002125,0.003520,0.002163,0.007381,0.001774,0.002979,
,0.003980,0.017106,0.001363,0.003702,0.003170,0.003469,0.001354,0.001487,
,0.006185,0.003697,0.001845,0.002609,0.010373,0.002967,0.000955,0.002364,
,0.004812,0.000770,0.007509,0.007207,0.001287,0.000537,0.001262,0.002016,
,0.002869,0.001893,0.002482,0.002825,0.000565,0.001476,0.001840,0.000871,


    Median ISI within Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.005847,0.005401,0.004733,0.006223,0.005085,0.005745,0.004199,0.005423,
B SEM,0.000330,0.000744,0.000218,0.000411,0.000336,0.000668,0.000199,0.000702,
B Replicates,0.003937,0.003650,0.003831,0.005210,0.003672,0.004257,0.005809,0.004852,
,0.007005,0.004891,0.004250,0.003760,0.005645,0.004775,0.003798,0.006079,
,0.006734,0.004319,0.005638,0.004844,0.006120,0.006881,0.003745,0.005290,
,0.005359,0.005824,0.005489,0.009046,0.005503,0.004713,0.003723,0.012856,
,0.007812,0.004752,0.005183,0.007004,0.004517,0.007837,0.003644,0.004717,
,0.005407,0.005630,0.004881,0.005130,0.005505,0.004084,0.003560,0.005396,
,0.004748,0.004803,0.004362,0.006641,0.006255,0.004784,0.003952,0.005085,
,0.006589,0.004935,0.004502,0.006686,0.004762,0.012026,0.004601,0.004657,
,0.005102,0.013306,0.003867,0.006604,0.004478,0.004553,0.004143,0.003847,
,0.006954,0.004928,0.004558,0.005833,0.007268,0.006383,0.004374,0.003987,
,0.005474,0.003821,0.006192,0.007903,0.003865,0.004362,0.003858,0.004241,
,0.005043,0.003953,0.004038,0.006010,0.003435,0.004281,0.005181,0.004071,


    Median ISI within Burst - Std (sec)
