Input File,Display Name,File Name
Baseline,B,DIV 19 LSL-Cas9-PVcre with fith batch of gRNAs plate1  20 uM CNO(000)(000)_NeuralEventDetector_LFPneuralMetrics.csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,    Mean Firing Rate (Hz),0


    Number of Spikes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
,7.546165,8.832054,5.790416,7.724996,5.734599,4.982222,6.748766,9.169535,
,6.031154,4.941022,8.903368,5.725589,6.792119,7.496017,5.544804,11.607830,
,7.216883,7.663933,8.250304,11.787900,5.990115,5.116662,3.987589,5.388089,
,6.973804,9.745942,5.752415,9.750536,5.935607,5.570706,5.433027,7.650667,
,6.220981,8.739959,7.557749,8.532930,6.675617,5.895474,6.601878,6.499506,


    Network ISI Coefficient of Variation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,18.242095,19.929191,18.431845,15.981663,18.066012,14.718711,12.415532,17.930294,
B SEM,1.660392,1.521867,1.778504,2.512072,1.300582,1.537462,1.708529,2.569840,
B Replicates,22.200798,9.831294,21.649924,9.409021,9.175810,15.457975,7.089373,14.527290,
,3.540605,22.837330,21.302102,23.853978,20.005763,20.861139,22.677652,26.557043,
,14.552283,14.865106,20.243245,16.090540,25.857830,14.276681,7.375715,21.165699,
,16.594067,24.649246,19.957034,19.514622,15.875129,18.976780,14.876062,20.293564,
,18.597868,14.808187,26.540873,7.006344,25.530950,6.627482,4.687906,28.090767,
,27.457664,20.789662,15.527065,14.895362,16.060888,7.515443,15.340037,4.692913,
,21.417191,20.253719,11.648512,4.244003,19.039006,19.484231,8.176998,28.533799,
,21.791958,25.421384,4.032900,11.249600,16.652771,14.176671,18.292714,27.867118,
,17.384906,14.148317,26.240715,15.938551,19.489602,21.624288,15.846003,7.978204,
,20.198171,21.823575,18.923841,33.585924,16.529165,14.816890,11.301383,6.922825,
,18.728086,26.358181,16.325266,26.810527,17.172312,16.166909,5.132035,10.205122,
,16.441548,23.364290,18.790662,9.181483,15.402920,6.640044,18.190508,18.329190,


    Fano Factor
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,23.966733,29.715792,29.628844,32.310544,21.154684,25.311914,20.497475,38.674154,
B SEM,1.798828,4.791775,3.227514,5.054287,2.149741,3.615277,2.671738,6.078785,
B Replicates,34.766058,5.332214,21.235363,17.915466,22.248298,10.252588,37.205047,45.653507,
,16.485689,40.080195,16.276153,25.851867,12.621256,19.693541,27.988544,21.385731,
,20.987291,8.784404,29.770123,17.915602,32.679839,34.416939,15.238008,21.638478,
,19.129593,38.528624,29.371635,30.526195,7.794997,45.664884,12.123647,10.110732,
,28.840717,17.893119,30.030039,46.208706,19.688511,24.135125,12.973768,38.391776,
,26.314540,37.342928,21.414874,6.690104,15.462271,42.096903,13.661309,50.258010,
,16.831793,30.649519,24.242807,17.218501,23.678119,34.426262,20.905970,37.251987,
,18.837928,43.420733,34.168973,59.800778,21.106492,10.907087,27.260374,75.161483,
,21.625911,5.085739,55.055245,24.125626,24.172939,25.114253,16.455535,75.288337,
,29.433319,34.162217,38.958305,35.547145,19.095602,11.049107,8.749019,18.181974,
,32.643937,56.498466,15.969394,44.328178,21.098664,13.457296,18.687252,44.714984,
,21.704018,38.811345,39.053219,61.598356,34.209226,32.528983,34.721225,26.052844,


    Number of Active Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,7.916667,8.000000,7.916667,7.833333,7.750000,7.916667,8.000000,7.916667,
B SEM,0.083333,0.000000,0.083333,0.112367,0.179435,0.083333,0.000000,0.083333,
B Replicates,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,7.000000,7.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,7.000000,8.000000,7.000000,8.000000,6.000000,8.000000,8.000000,7.000000,


    Weighted Mean Firing Rate (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,2.741771,4.164566,3.222944,2.263254,2.646606,2.697163,2.992205,2.222455,
B SEM,0.737172,0.844004,0.690171,0.361052,0.693311,0.732331,0.387721,0.726235,
B Replicates,2.030000,3.497083,4.734375,2.167143,1.715833,6.660625,0.568750,1.065625,
,5.583958,1.668750,9.148750,4.003333,8.610833,7.942708,3.223333,1.957708,
,2.300833,4.141667,4.271250,2.374375,1.106250,0.448750,3.286458,2.928958,
,1.783125,1.165625,2.766875,3.390000,5.392917,0.529286,4.639583,9.659167,
,0.843750,6.073333,1.533958,3.217083,1.231875,1.437708,5.650833,0.938958,
,0.763333,1.600625,2.084375,3.979583,0.583750,1.459792,3.282500,0.997083,
,1.875417,1.921667,1.961458,0.970238,3.501905,1.612917,2.729167,3.597292,
,9.384375,9.982292,4.377500,0.879167,1.034792,1.266458,2.198958,1.001875,
,2.137083,5.617708,0.729167,1.776250,1.428750,2.231458,2.688750,0.846042,
,1.480625,5.417500,2.004583,2.942292,3.233125,3.572917,3.391667,1.877292,
,4.282083,8.010000,4.585417,0.581667,3.498958,4.889792,2.990208,1.327083,
,0.436667,0.878542,0.477619,0.877917,0.420278,0.313542,1.256250,0.472381,


    Number of Bursts
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,526.583333,783.916667,585.916667,431.833333,567.083333,552.583333,581.166667,374.250000,
B SEM,170.136062,199.326573,161.349539,77.411419,164.271000,157.697998,86.727878,114.019677,
B Replicates,331.000000,1009.000000,1142.000000,401.000000,330.000000,1447.000000,64.000000,197.000000,
,964.000000,248.000000,2027.000000,865.000000,1798.000000,1689.000000,554.000000,368.000000,
,400.000000,840.000000,844.000000,686.000000,177.000000,118.000000,704.000000,544.000000,
,352.000000,188.000000,410.000000,729.000000,1605.000000,65.000000,1014.000000,1410.000000,
,123.000000,958.000000,261.000000,451.000000,216.000000,281.000000,946.000000,111.000000,
,159.000000,205.000000,307.000000,722.000000,158.000000,174.000000,693.000000,156.000000,
,408.000000,255.000000,384.000000,170.000000,649.000000,282.000000,389.000000,842.000000,
,2223.000000,2564.000000,434.000000,182.000000,296.000000,351.000000,448.000000,124.000000,
,339.000000,1028.000000,92.000000,316.000000,266.000000,523.000000,562.000000,129.000000,
,234.000000,778.000000,235.000000,459.000000,499.000000,690.000000,937.000000,344.000000,
,708.000000,1236.000000,835.000000,89.000000,754.000000,958.000000,519.000000,193.000000,
,78.000000,98.000000,60.000000,112.000000,57.000000,53.000000,144.000000,73.000000,


    Number of Bursting Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,7.916667,8.000000,7.916667,7.833333,7.833333,8.000000,8.000000,8.000000,
B SEM,0.083333,0.000000,0.083333,0.112367,0.112367,0.000000,0.000000,0.000000,
B Replicates,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,7.000000,7.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,7.000000,8.000000,7.000000,8.000000,7.000000,8.000000,8.000000,8.000000,


    Burst Duration - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.203980,0.197578,0.219177,0.150757,0.188057,0.193015,0.157299,0.208727,
B SEM,0.010594,0.019739,0.017980,0.012578,0.010537,0.022402,0.015898,0.017134,
B Replicates,0.185594,0.098976,0.101253,0.160054,0.152281,0.088558,0.221769,0.133917,
,0.170803,0.221886,0.132017,0.107487,0.164145,0.299692,0.225942,0.177995,
,0.172287,0.117902,0.245038,0.089545,0.229543,0.157992,0.122716,0.145542,
,0.241706,0.168986,0.226596,0.103372,0.143839,0.267182,0.100996,0.183918,
,0.262424,0.178924,0.241748,0.174404,0.194024,0.184084,0.152073,0.265090,
,0.198636,0.307300,0.241443,0.120147,0.174451,0.345913,0.108603,0.277509,
,0.151454,0.282067,0.182368,0.129031,0.241104,0.170605,0.181900,0.143959,
,0.186947,0.174447,0.329273,0.196929,0.122926,0.119990,0.134460,0.323255,
,0.246415,0.175045,0.263302,0.136427,0.200785,0.175599,0.131285,0.248303,
,0.178318,0.214238,0.243555,0.164002,0.206249,0.149119,0.105821,0.180911,
,0.204538,0.136655,0.171070,0.198169,0.218520,0.127265,0.132259,0.209068,
,0.248638,0.294514,0.252460,0.229512,0.208822,0.230175,0.269769,0.215255,


    Burst Duration - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.089673,0.066839,0.093697,0.049067,0.077055,0.071943,0.056114,0.073075,
B SEM,0.012640,0.014120,0.016429,0.008733,0.010098,0.013433,0.011323,0.017061,
B Replicates,0.035556,0.028599,0.022997,0.113393,0.094893,0.018228,0.135625,0.040265,
,0.054150,0.062512,0.029535,0.025890,0.083727,0.044917,0.124889,0.060264,
,0.050232,0.033671,0.078215,0.018311,0.074294,0.064628,0.048656,0.031286,
,0.135950,0.067826,0.085350,0.025961,0.049543,0.199064,0.013254,0.051486,
,0.165105,0.070950,0.111780,0.066629,0.111866,0.076267,0.025066,0.076964,
,0.091273,0.149492,0.108345,0.028995,0.153681,0.113510,0.032046,0.080276,
,0.066902,0.177892,0.084448,0.045911,0.080712,0.065605,0.049839,0.010133,
,0.153612,0.044684,0.235281,0.102206,0.029655,0.059684,0.051277,0.242133,
,0.102064,0.032066,0.149056,0.041258,0.078879,0.062492,0.046085,0.049003,
,0.068423,0.029964,0.092293,0.036808,0.044751,0.052048,0.033430,0.047134,
,0.107596,0.029099,0.045591,0.036789,0.034434,0.032423,0.026954,0.083149,
,0.045218,0.075317,0.081472,0.046658,0.088227,0.074454,0.086248,0.104806,


    Burst Duration (Median) - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.191548,0.185974,0.213038,0.143358,0.181044,0.173865,0.139666,0.206813,
B SEM,0.013804,0.020834,0.018190,0.012430,0.013312,0.018489,0.017610,0.017937,
B Replicates,0.163160,0.087090,0.097175,0.137103,0.143845,0.089040,0.222860,0.122730,
,0.166170,0.220350,0.112035,0.094175,0.131590,0.157450,0.189290,0.173365,
,0.168940,0.104860,0.210820,0.088795,0.231390,0.152385,0.102165,0.143185,
,0.234025,0.163755,0.235090,0.094210,0.113665,0.236605,0.071880,0.177900,
,0.267880,0.175830,0.239310,0.171470,0.187925,0.192845,0.091050,0.254380,
,0.207265,0.286120,0.240480,0.117030,0.168960,0.324295,0.099685,0.286565,
,0.142290,0.261615,0.172190,0.128880,0.240057,0.169910,0.166410,0.146000,
,0.108985,0.120915,0.295040,0.184740,0.112790,0.113115,0.125435,0.328245,
,0.222725,0.172650,0.266705,0.131220,0.195870,0.173630,0.118495,0.242045,
,0.173720,0.211460,0.241005,0.154685,0.201035,0.136895,0.093955,0.178860,
,0.183215,0.121780,0.169220,0.197910,0.228290,0.119255,0.121650,0.204375,
,0.260200,0.305260,0.277389,0.220080,0.217114,0.220955,0.273115,0.224105,


    Burst Duration (Median) - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.082913,0.064213,0.095771,0.043098,0.073851,0.075693,0.049748,0.075714,
B SEM,0.012225,0.013342,0.013662,0.007376,0.010341,0.012621,0.011587,0.019168,
B Replicates,0.038589,0.021674,0.028231,0.087340,0.089090,0.019404,0.145091,0.034544,
,0.051160,0.062403,0.026992,0.014751,0.066320,0.125875,0.095964,0.059468,
,0.055492,0.036120,0.101810,0.017551,0.077094,0.064023,0.039204,0.033058,
,0.135174,0.064279,0.097008,0.015011,0.039096,0.177598,0.007367,0.053828,
,0.182425,0.076826,0.115362,0.063830,0.103407,0.075804,0.018238,0.080443,
,0.104354,0.134013,0.113897,0.027554,0.151520,0.110687,0.024034,0.086371,
,0.073107,0.168076,0.074597,0.048017,0.082285,0.066511,0.042634,0.011719,
,0.066393,0.024766,0.193103,0.089407,0.028931,0.053141,0.046457,0.268598,
,0.093419,0.030525,0.145089,0.037969,0.083086,0.066626,0.038743,0.045959,
,0.061450,0.033513,0.097208,0.035495,0.037576,0.042284,0.027900,0.045683,
,0.093544,0.032809,0.049649,0.035763,0.032175,0.033333,0.022481,0.081869,
,0.039849,0.085550,0.106312,0.044487,0.095632,0.073028,0.088866,0.107033,


    Number of Spikes per Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,26.204310,29.016491,29.443197,25.194463,22.866754,24.522918,26.905858,28.644097,
B SEM,0.990789,2.209162,1.921162,1.781579,1.512803,1.793040,2.247024,1.601974,
B Replicates,28.084624,15.228543,19.759327,20.044437,23.920304,21.851996,40.750000,25.286819,
,25.324005,32.133065,21.767449,21.902114,23.620712,21.120205,27.326438,24.963575,
,27.465000,23.647619,24.471506,15.833546,29.678360,17.184059,21.639499,25.801471,
,23.106643,26.935897,30.940488,22.090645,14.258599,32.222222,21.874128,32.704418,
,31.619792,30.069237,27.579371,32.793429,24.343229,22.014086,26.975099,39.054441,
,21.300165,36.422965,31.776706,26.161732,15.103087,38.562636,22.404175,26.903847,
,21.924020,32.205241,23.180442,20.894231,22.304057,27.129266,32.313909,20.440843,
,24.355322,18.017456,38.044093,20.640766,16.655405,17.177458,23.305093,36.831793,
,29.835406,26.196064,36.259834,24.027778,25.430370,20.396358,22.607521,29.749540,
,29.641092,33.402557,39.938849,30.697860,30.693932,24.475106,15.958671,25.276163,
,28.522925,31.035403,26.022376,31.104167,22.300488,24.261272,25.979657,32.289167,
,23.272727,42.903846,33.577922,36.142857,26.092502,27.880357,41.736111,24.427083,


    Number of Spikes per Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,14.305412,10.665769,15.258499,9.796210,12.045608,11.632595,8.204337,12.364480,
B SEM,2.006270,1.004163,2.007010,1.259470,1.101252,1.489816,1.164723,2.353076,
B Replicates,11.159951,4.964310,6.088200,10.948400,13.226013,7.498740,11.433035,5.507667,
,9.608141,11.367144,9.118257,4.348548,10.285322,4.006323,6.265696,10.442451,
,11.068502,7.975244,14.545560,3.049155,14.449940,9.552805,5.467483,5.414436,
,12.967898,14.598474,12.010039,5.617827,5.704626,23.447929,2.449867,9.800185,
,30.411244,8.726513,13.425739,16.897211,18.830066,13.851250,5.871303,7.037772,
,12.409264,12.541814,15.468184,11.455462,10.487215,15.983758,8.161370,13.732893,
,14.166502,17.126672,13.577269,8.730037,14.831641,15.886468,9.694893,4.455647,
,26.875876,7.285813,33.094374,14.900157,6.299488,7.341129,9.094259,33.793651,
,12.689500,11.159969,20.950450,13.187465,12.372636,8.433002,8.340869,11.815291,
,12.716865,10.453256,19.372492,6.794925,12.624865,12.248173,5.165995,10.106613,
,8.470639,8.017909,10.240854,8.316486,9.633942,9.974155,7.981929,17.320863,
,9.120558,13.772109,15.210571,13.308845,15.801543,11.367408,18.525347,18.946294,


    Number of Spikes per Burst (Median) - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,25.858631,28.494792,29.990327,25.186012,22.622768,24.093750,26.406250,29.088542,
B SEM,1.302670,2.398366,2.112846,1.777821,1.622071,2.195663,2.280705,1.793914,
B Replicates,30.000000,15.812500,21.000000,19.857143,23.562500,22.500000,40.625000,26.375000,
,25.750000,32.750000,20.562500,22.625000,20.500000,11.562500,27.562500,24.875000,
,27.375000,22.750000,22.875000,16.750000,29.937500,17.750000,21.187500,25.500000,
,23.562500,26.437500,33.625000,22.062500,12.625000,32.812500,19.250000,32.937500,
,32.687500,29.187500,27.875000,33.375000,24.125000,23.500000,24.250000,40.437500,
,22.937500,38.687500,32.500000,26.000000,15.437500,40.062500,22.875000,27.562500,
,21.500000,32.062500,22.750000,21.000000,22.928571,26.562500,31.500000,19.875000,
,16.375000,14.000000,38.125000,18.937500,16.250000,16.750000,23.500000,39.687500,
,29.500000,26.312500,37.875000,23.750000,25.500000,20.000000,23.437500,30.187500,
,29.312500,32.562500,40.562500,31.250000,30.250000,24.625000,15.750000,25.000000,
,27.875000,28.937500,26.062500,31.562500,22.500000,23.625000,25.375000,31.812500,
,23.428571,42.437500,36.071429,35.062500,27.857143,29.375000,41.562500,24.812500,


    Number of Spikes per Burst (Median) - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,13.986768,10.386957,15.883814,10.077744,12.053934,11.835127,8.000458,12.864920,
B SEM,1.945257,1.109923,1.872984,1.286659,1.268057,1.742594,1.260727,2.595083,
B Replicates,11.886367,5.592964,6.210590,12.266874,13.135115,7.928250,11.556538,5.798707,
,9.881440,11.719946,8.121565,4.103570,6.391959,1.953705,6.126275,10.534806,
,11.584318,7.592289,16.128391,3.817254,14.974830,10.219030,4.659380,5.725881,
,13.350863,13.849800,15.936817,5.059909,4.983903,25.863567,1.035098,10.108121,
,34.026185,8.400415,14.329665,17.204132,18.496621,15.946339,4.234214,6.768823,
,17.383156,14.305188,16.903085,11.563489,11.456244,15.940598,8.339878,14.656636,
,13.877011,17.113982,14.362650,9.128709,16.141119,15.439831,9.565563,4.549333,
,13.004807,4.690416,30.280534,15.060444,6.273527,6.813851,9.350325,37.281686,
,12.682947,11.103209,22.642801,13.242248,12.917319,8.400680,8.682649,12.109434,
,12.615007,10.026527,19.981129,7.382412,12.634985,12.429085,6.011893,10.127755,
,8.626165,6.940757,10.086899,8.243775,10.264363,9.811618,7.909082,17.691680,
,8.922951,13.307993,15.621642,13.860111,16.977226,11.274972,18.534596,19.026180,


    Mean ISI within Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.009310,0.007761,0.008957,0.007505,0.009633,0.008949,0.006595,0.008710,
B SEM,0.000570,0.000505,0.000566,0.000766,0.000514,0.000701,0.000443,0.000684,
B Replicates,0.009542,0.007960,0.006256,0.009111,0.007030,0.004552,0.005607,0.006191,
,0.007682,0.007776,0.006516,0.005289,0.007189,0.013674,0.010273,0.008384,
,0.007096,0.005417,0.011604,0.006774,0.008983,0.011325,0.006090,0.006082,
,0.012051,0.007980,0.008540,0.005157,0.011281,0.009423,0.004638,0.005970,
,0.011096,0.006817,0.009585,0.006561,0.010743,0.010201,0.005713,0.008518,
,0.011704,0.010526,0.008989,0.005694,0.011034,0.010683,0.005430,0.013818,
,0.008129,0.009288,0.010481,0.007808,0.012661,0.007700,0.007099,0.007919,
,0.008291,0.010403,0.012317,0.015017,0.008401,0.007550,0.006458,0.011037,
,0.009271,0.007769,0.009476,0.008192,0.008843,0.009603,0.006718,0.009732,
,0.006827,0.007128,0.006729,0.005858,0.008135,0.007417,0.008426,0.008138,
,0.007860,0.004643,0.007441,0.007316,0.010997,0.006402,0.005520,0.007552,
,0.012167,0.007423,0.009552,0.007277,0.010296,0.008855,0.007173,0.011174,


    Mean ISI within Burst - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.002722,0.002787,0.003200,0.002853,0.003132,0.002738,0.001794,0.002763,
B SEM,0.000217,0.000393,0.000522,0.000781,0.000326,0.000431,0.000396,0.000393,
B Replicates,0.003519,0.002560,0.001481,0.002102,0.001194,0.000827,0.002266,0.000972,
,0.002622,0.002707,0.001662,0.000714,0.001565,0.006827,0.005235,0.002967,
,0.001884,0.001170,0.004035,0.001049,0.003401,0.003129,0.001126,0.001690,
,0.003377,0.003174,0.002183,0.000758,0.003830,0.002117,0.000393,0.001183,
,0.003025,0.003476,0.001905,0.002442,0.004624,0.002935,0.001099,0.003087,
,0.003875,0.004975,0.003551,0.002610,0.003601,0.002352,0.000781,0.006108,
,0.002236,0.002278,0.004230,0.002853,0.004455,0.003115,0.003590,0.002508,
,0.001746,0.005479,0.006955,0.010524,0.002114,0.001411,0.001168,0.003668,
,0.002037,0.002567,0.002821,0.005144,0.002271,0.001925,0.001700,0.003307,
,0.001858,0.002391,0.001639,0.001091,0.003267,0.003111,0.001584,0.001939,
,0.003405,0.000924,0.001942,0.002320,0.003014,0.003099,0.000766,0.002462,
,0.003076,0.001742,0.005993,0.002634,0.004250,0.002005,0.001819,0.003265,


    Median ISI within Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.004816,0.004302,0.004908,0.004885,0.004687,0.004829,0.004431,0.004778,
B SEM,0.000281,0.000246,0.000336,0.000520,0.000141,0.000251,0.000340,0.000386,
B Replicates,0.006278,0.005556,0.004368,0.006147,0.003876,0.003413,0.003418,0.004262,
,0.003765,0.004168,0.003419,0.003824,0.004124,0.005233,0.007189,0.004124,
,0.004157,0.003347,0.004621,0.004674,0.004536,0.006316,0.003985,0.003660,
,0.005496,0.004107,0.004386,0.003860,0.005513,0.005373,0.003412,0.003349,
,0.005852,0.003812,0.004580,0.003792,0.004778,0.004794,0.003930,0.005302,
,0.006310,0.006128,0.005107,0.003707,0.005372,0.006070,0.003777,0.008182,
,0.004187,0.004790,0.006527,0.004472,0.005192,0.003995,0.004738,0.003945,
,0.003791,0.004139,0.007482,0.010129,0.004309,0.004120,0.004102,0.006175,
,0.005057,0.004465,0.005760,0.005287,0.004687,0.005208,0.004276,0.004750,
,0.003851,0.003550,0.003748,0.003911,0.004471,0.004669,0.006395,0.004462,
,0.004098,0.003301,0.004184,0.004367,0.004814,0.003992,0.003660,0.003874,
,0.004945,0.004265,0.004718,0.004452,0.004566,0.004761,0.004291,0.005253,


