Input File,Display Name,File Name
Baseline,B,Div11 H12 5th batch of gRNAs Plate1(000)(000).csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,Mean Firing Rate (Hz),


Mean Firing Rate (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,6.890267,5.538312,7.754689,7.562112,4.930839,4.800108,8.034181,7.475565,
B SEM,0.475952,0.344755,1.390014,0.623838,0.325701,0.442081,0.934248,0.662123,
B Replicates,6.954981,4.082326,5.058566,6.285952,6.175073,5.591913,6.074823,4.886411,
,5.342226,5.693801,6.972072,12.844519,5.497291,8.256774,6.952897,11.307420,
,7.229679,5.724052,7.888287,5.419163,5.839308,5.387245,9.764902,8.050259,
,5.716549,5.408295,19.017090,9.259275,4.836182,4.262193,5.679241,10.120258,
,5.700292,4.693414,7.048770,6.120884,4.116924,2.694664,8.603376,7.242393,
,8.577949,3.551271,16.232597,8.029596,4.297207,3.270738,16.301584,10.469571,
,10.713839,4.975406,5.080867,9.793456,3.036890,5.831388,6.582743,7.609421,
,7.563568,7.790746,4.043977,6.155481,4.450188,3.580867,8.349521,6.380158,
,4.906419,5.715923,3.742184,5.866194,3.292414,3.655898,9.210088,8.101084,
,5.955607,7.346603,6.527303,7.562318,6.080033,5.237391,9.877866,6.439141,
,6.053772,5.910796,4.966861,6.085869,6.477699,3.983743,5.252397,4.964152,
,7.968320,5.567111,6.477699,7.322634,5.070863,5.848479,3.760734,4.136515,


Number of Bursting Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,7.916667,7.750000,8.000000,7.833333,8.000000,7.916667,8.000000,7.916667,
B SEM,0.083333,0.130558,0.000000,0.166667,0.000000,0.083333,0.000000,0.083333,
B Replicates,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,6.000000,8.000000,7.000000,8.000000,7.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,


Burst Frequency - Avg (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.179745,0.162312,0.187231,0.240656,0.132625,0.154050,0.267820,0.180479,
B SEM,0.015072,0.009431,0.022790,0.020682,0.007514,0.013034,0.014203,0.008407,
B Replicates,0.177366,0.146490,0.145686,0.184869,0.120675,0.225511,0.259483,0.169029,
,0.151730,0.162687,0.263235,0.393080,0.101084,0.211755,0.301792,0.235723,
,0.160067,0.198208,0.162568,0.201751,0.167153,0.149348,0.288870,0.147204,
,0.148812,0.152147,0.334723,0.314923,0.126094,0.191538,0.185911,0.160067,
,0.124427,0.160484,0.158399,0.183618,0.122343,0.104002,0.260734,0.163610,
,0.134848,0.113589,0.334306,0.194039,0.137349,0.110254,0.370779,0.204669,
,0.232180,0.119008,0.105252,0.295331,0.098791,0.199667,0.276157,0.232388,
,0.157982,0.216965,0.142351,0.146311,0.128178,0.124218,0.297416,0.161942,
,0.197374,0.130054,0.129429,0.212172,0.105877,0.110046,0.231763,0.180283,
,0.170071,0.201513,0.174656,0.283868,0.181326,0.182576,0.297207,0.169862,
,0.184035,0.168820,0.126511,0.199667,0.152147,0.113589,0.233431,0.156315,
,0.318049,0.177782,0.169654,0.278241,0.150479,0.126094,0.210296,0.184660,


Burst Duration - Avg (s)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.258013,0.218853,0.273190,0.233457,0.260782,0.203537,0.197260,0.279113,
B SEM,0.025046,0.009965,0.017883,0.014423,0.023128,0.012994,0.016275,0.027300,
B Replicates,0.194551,0.200768,0.205710,0.239127,0.326138,0.134933,0.143135,0.158265,
,0.287941,0.208367,0.277017,0.188268,0.404461,0.228304,0.200136,0.339883,
,0.329932,0.185535,0.338703,0.173786,0.253702,0.242741,0.235710,0.353373,
,0.217571,0.202660,0.369079,0.249370,0.384230,0.121949,0.207024,0.426402,
,0.277551,0.190077,0.286982,0.212566,0.175361,0.186646,0.195812,0.307007,
,0.420390,0.187719,0.293612,0.277004,0.212572,0.187442,0.314172,0.339090,
,0.321385,0.252178,0.295324,0.272906,0.218927,0.220103,0.146234,0.212676,
,0.315241,0.245390,0.146793,0.351848,0.263668,0.203318,0.178085,0.287037,
,0.113833,0.248655,0.201859,0.221992,0.200852,0.234328,0.260256,0.360770,
,0.278044,0.296486,0.307057,0.200628,0.230794,0.170987,0.218813,0.268794,
,0.182143,0.191114,0.298103,0.229972,0.308568,0.240428,0.159766,0.185972,
,0.157569,0.217285,0.258041,0.184021,0.150112,0.271266,0.107979,0.110081,


Normalized Duration IQR - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.897512,0.661143,0.677467,1.544060,1.095475,0.940026,1.290462,0.893101,
B SEM,0.092839,0.051589,0.042791,0.123145,0.105580,0.069946,0.103731,0.116084,
B Replicates,0.776473,0.932014,0.825391,1.459530,0.992807,0.990485,1.108984,2.036003,
,1.265654,0.796625,0.700917,1.393761,0.625145,0.676700,1.905330,0.860718,
,1.099968,0.516657,0.957945,2.227451,1.270776,0.678081,1.391830,0.882002,
,0.798557,0.373379,0.397625,1.171114,1.066668,0.791524,1.238044,0.560884,
,1.339999,0.739064,0.590183,1.306302,1.239552,0.940928,1.184492,0.630751,
,0.644463,0.462250,0.615873,0.881432,1.404966,1.294037,1.732122,0.817773,
,0.545702,0.586813,0.507254,1.200871,1.169424,1.374625,0.950011,0.748101,
,0.510816,0.741425,0.758877,1.686592,1.153815,0.959229,1.467766,0.661198,
,0.951254,0.953824,0.784384,2.091193,1.692563,1.186650,1.553380,0.680021,
,1.221075,0.553129,0.688278,2.148253,1.404857,0.948316,1.077832,0.625681,
,0.433885,0.641719,0.685904,1.654113,0.739315,0.646187,1.311840,1.147322,
,1.182296,0.636820,0.616971,1.308114,0.385812,0.793555,0.563908,1.066760,


IBI Coefficient of Variation - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.906856,0.854571,1.057689,0.908716,1.385859,0.956478,0.842515,1.074553,
B SEM,0.087290,0.065852,0.243884,0.077047,0.224342,0.133493,0.074882,0.108042,
B Replicates,0.712486,0.851822,0.545910,0.866694,0.696832,0.759435,0.810383,0.866730,
,0.744970,1.240293,1.095056,0.700594,3.243201,0.542123,0.975340,1.786108,
,0.767259,0.880349,0.673946,1.070676,1.887978,0.645897,0.637588,1.171401,
,0.699322,0.502622,0.463104,0.689877,2.074536,0.589421,0.670599,1.206467,
,1.176257,0.788685,0.780790,0.803723,0.889073,1.128677,0.599599,0.926050,
,1.036188,1.161229,2.014242,0.945521,1.934269,1.366070,1.487831,1.211921,
,1.115192,0.710567,0.733165,0.777449,1.419386,0.802338,1.011441,1.166939,
,1.135178,0.973517,0.644516,1.605603,1.204684,0.878016,0.736851,1.543535,
,0.635300,0.826215,0.794349,1.128301,1.009587,2.209018,0.810964,1.152270,
,0.717147,1.082798,0.818168,0.772528,0.834319,0.640246,0.754969,0.672570,
,0.556485,0.644504,3.418287,0.921602,0.910394,1.043063,1.055961,0.779981,
,1.586493,0.592254,0.710741,0.622026,0.526047,0.873438,0.558655,0.410660,


Burst Percentage - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,92.962297,91.312499,95.323254,91.674657,93.977513,93.420470,94.600746,94.355859,
B SEM,1.739491,2.246705,1.214572,3.355261,0.688384,1.061347,0.874504,1.239940,
B Replicates,88.292654,82.425982,98.563386,93.127417,95.550854,93.579859,88.164662,94.660857,
,85.767321,78.275712,94.656384,97.835634,93.336478,93.733864,91.104303,98.500889,
,88.751495,98.467344,95.764583,55.875329,93.720246,83.050235,95.546600,81.498857,
,93.615180,92.224591,98.350226,95.396970,92.833236,93.671122,97.056384,96.157759,
,98.175801,95.638818,95.155033,96.279240,87.961341,95.098523,95.215847,94.334757,
,95.408704,96.199945,90.275376,92.063954,92.147106,90.235734,99.206901,95.307044,
,94.348145,99.020655,98.226579,94.961643,96.243545,96.149579,94.400941,95.954507,
,98.367081,93.712302,97.335715,98.070914,93.788835,96.537728,93.472278,93.088972,
,79.793296,78.854645,84.804365,89.232446,94.238240,94.970340,97.255319,95.722221,
,98.248656,86.118976,97.546274,95.672198,95.134588,94.889218,93.897858,94.363706,
,96.204132,98.161638,93.635484,92.501991,95.864463,95.917969,97.145090,97.415196,
,98.575101,96.649378,99.565648,99.078152,96.911218,93.211471,92.742774,95.265543,


Network Burst Frequency (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.158399,0.151313,0.153397,0.218285,0.108517,0.137974,0.227039,0.149924,
B SEM,0.015499,0.006878,0.021404,0.020588,0.007686,0.012951,0.010585,0.007765,
B Replicates,0.160067,0.133389,0.133389,0.160067,0.108378,0.215090,0.240100,0.165069,
,0.133389,0.150063,0.098374,0.368487,0.081701,0.196749,0.156732,0.178408,
,0.106711,0.190079,0.130054,0.233431,0.111713,0.140058,0.245102,0.113381,
,0.138391,0.163401,0.286786,0.301792,0.085035,0.170071,0.175073,0.126719,
,0.110046,0.151730,0.125052,0.166736,0.123385,0.085035,0.233431,0.108378,
,0.108378,0.113381,0.323468,0.163401,0.101709,0.103376,0.253439,0.153397,
,0.205085,0.111713,0.093372,0.231763,0.080033,0.175073,0.256774,0.191747,
,0.143393,0.153397,0.140058,0.115048,0.086703,0.108378,0.276782,0.138391,
,0.191747,0.145060,0.133389,0.186744,0.086703,0.091705,0.201751,0.135056,
,0.138391,0.168404,0.148395,0.248437,0.158399,0.165069,0.260108,0.158399,
,0.168404,0.153397,0.085035,0.175073,0.131722,0.096707,0.198416,0.146728,
,0.296790,0.181742,0.143393,0.268445,0.146728,0.108378,0.226761,0.183410,


Network Burst Duration - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.525068,0.452446,0.577818,0.449280,0.612228,0.505949,0.361454,0.576492,
B SEM,0.055752,0.031619,0.050414,0.034928,0.070162,0.039581,0.037017,0.060687,
B Replicates,0.432381,0.420154,0.353645,0.513178,0.660670,0.276783,0.330069,0.312939,
,0.486242,0.474547,0.749284,0.296633,0.667659,0.422377,0.448885,0.619022,
,0.892683,0.391253,0.675283,0.335511,0.659465,0.724926,0.487320,0.863642,
,0.461693,0.453248,0.831875,0.523216,1.250657,0.301310,0.303486,0.764729,
,0.511861,0.391518,0.583970,0.421709,0.443891,0.520778,0.300826,0.689462,
,0.859500,0.318275,0.485049,0.613868,0.463638,0.479770,0.645993,0.736686,
,0.603804,0.556106,0.622746,0.512593,0.599927,0.499112,0.256424,0.472164,
,0.543422,0.676930,0.285892,0.641549,0.750415,0.493850,0.345972,0.630616,
,0.264293,0.556774,0.420304,0.470174,0.423480,0.543645,0.420063,0.732361,
,0.541889,0.521679,0.607988,0.334258,0.515924,0.535254,0.367765,0.599667,
,0.435054,0.346850,0.812249,0.460040,0.643733,0.537175,0.289321,0.295778,
,0.267991,0.322021,0.505537,0.268629,0.267275,0.736412,0.141324,0.200832,


Network Burst Percentage
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,94.622525,96.896693,96.400543,96.095749,95.124040,95.015121,94.181987,95.079411,
B SEM,1.603743,0.811216,1.462760,0.811610,0.582082,0.664270,1.455558,0.711879,
B Replicates,85.456997,91.131873,98.928763,91.833554,95.450250,92.709653,86.338217,94.864577,
,98.680809,93.833758,81.238790,98.189135,93.732939,95.761813,82.428058,99.316167,
,83.247809,99.093359,95.125238,90.878349,94.667523,97.363540,94.322548,91.748707,
,95.752516,96.944006,99.181316,98.449106,95.095673,91.892421,97.779735,96.169450,
,98.405850,97.033616,95.147842,96.625579,96.567610,95.629979,94.471765,89.755101,
,95.966664,99.125536,98.484926,95.901469,90.197885,94.156630,99.474525,94.911711,
,95.183348,99.078418,98.814505,97.588797,97.872486,96.540262,96.067629,95.431389,
,98.817856,95.799893,98.551770,99.569987,93.607156,97.602002,93.322683,94.783092,
,89.206066,93.305378,98.334726,94.414837,94.726847,96.237387,97.768726,96.588541,
,99.163605,99.273738,98.100134,96.221475,96.177842,95.650444,93.395788,94.827642,
,96.336845,98.582511,95.040074,94.154110,96.528314,96.426703,96.992183,97.464103,
,99.251936,99.558234,99.858430,99.322593,96.863954,90.210613,97.821991,95.092457,


Network IBI Coefficient of Variation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.801194,0.722186,0.899846,0.751719,1.207226,0.844960,0.733286,0.942852,
B SEM,0.089331,0.057255,0.219474,0.064903,0.194727,0.125283,0.056154,0.088548,
B Replicates,0.622624,0.688019,0.455569,0.749464,0.625767,0.627564,0.759729,0.852130,
,0.631252,1.054219,0.884073,0.671259,2.890304,0.470474,0.805653,1.502523,
,0.514870,0.842707,0.521468,0.836668,1.612756,0.455579,0.518883,1.013773,
,0.665456,0.454230,0.320295,0.524236,1.679766,0.602436,0.570303,1.021411,
,1.064289,0.708075,0.582636,0.706238,0.863492,0.921117,0.518599,0.907437,
,0.860508,1.017889,1.923194,0.762293,1.719417,1.406519,1.145639,0.968844,
,1.004821,0.653923,0.621752,0.560903,1.226210,0.720221,0.899714,0.994044,
,1.055095,0.655807,0.558010,1.356391,0.974462,0.778479,0.684039,1.428087,
,0.675463,0.643484,0.757212,0.952328,0.786254,1.952012,0.715632,0.895583,
,0.537128,0.924048,0.666352,0.669427,0.737884,0.533723,0.687849,0.610276,
,0.464337,0.549985,2.938329,0.650027,0.871058,0.907009,0.957377,0.727977,
,1.518491,0.473850,0.569260,0.581393,0.499342,0.764382,0.536014,0.392134,


Network Normalized Duration IQR
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.759148,0.613904,0.547907,1.315127,0.991794,0.830975,1.340505,0.658331,
B SEM,0.088191,0.084248,0.065749,0.233395,0.145955,0.090600,0.154730,0.074091,
B Replicates,0.641975,1.320755,0.923077,0.705882,0.436975,1.209302,1.151515,1.169811,
,0.988235,0.658824,0.672269,1.272727,0.576000,0.575342,1.234043,0.628571,
,0.547771,0.281690,0.422018,3.407407,0.873950,0.718447,1.353846,0.343949,
,0.696629,0.419753,0.238994,0.494624,1.073171,0.545455,0.689655,0.425197,
,1.217391,0.782609,0.453608,1.107692,1.038961,1.080460,1.040000,0.288000,
,0.475524,0.509804,0.417582,0.927835,1.423729,1.369863,1.975309,0.652482,
,0.403361,0.336449,0.378378,1.060241,0.921739,1.061728,1.391304,0.850575,
,0.342857,0.410256,0.790698,1.008850,1.555556,0.765432,2.451613,0.707965,
,0.976744,0.949495,0.895522,1.746032,2.074074,0.926316,1.707317,0.519084,
,1.053763,0.626506,0.576577,1.179487,1.038961,0.727273,0.903226,0.556522,
,0.602740,0.581818,0.517007,2.204082,0.330275,0.747475,1.600000,0.930233,
,1.162791,0.488889,0.289157,0.666667,0.558140,0.244604,0.588235,0.827586,


Area Under Normalized Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.866054,0.818184,0.856448,0.841312,0.896655,0.874483,0.926183,0.903830,
B SEM,0.020824,0.022381,0.018047,0.036803,0.013650,0.023817,0.022225,0.019824,
B Replicates,0.857481,0.737954,0.955352,0.900070,0.925080,0.906270,0.800600,0.962391,
,0.800290,0.680842,0.747344,0.953067,0.893394,0.909862,0.765811,0.931098,
,0.820805,0.829839,0.863602,0.490402,0.969001,0.693500,0.963052,0.729258,
,0.807980,0.850653,0.950055,0.863287,0.897083,0.858001,0.937690,0.950692,
,0.910702,0.826980,0.856856,0.936449,0.823496,0.903662,0.976391,0.896502,
,0.867064,0.825037,0.812877,0.805204,0.807208,0.722601,0.986731,0.918565,
,0.865136,0.899479,0.859890,0.813903,0.936080,0.885885,0.961290,0.949304,
,0.900396,0.914635,0.881043,0.879000,0.871611,0.897004,0.989127,0.828613,
,0.717754,0.714446,0.759857,0.788743,0.914414,0.891265,0.971847,0.871125,
,0.936317,0.795537,0.867216,0.884178,0.901155,0.914776,0.959162,0.898409,
,0.925011,0.929096,0.846176,0.797940,0.876925,0.954534,0.957910,0.973717,
,0.983715,0.813716,0.877102,0.983499,0.944416,0.956439,0.844589,0.936284,


Resistance - Avg (kOhms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,44.977644,41.603406,41.215499,40.455589,43.141408,37.311481,40.283277,43.195937,
B SEM,0.697248,1.616937,1.556126,1.189498,0.822223,1.816852,1.400969,0.987769,
B Replicates,43.589778,42.449568,42.687370,42.606513,42.734898,41.426005,36.583081,42.765141,
,41.623538,42.207484,42.683443,41.399542,41.058924,41.732020,46.902865,44.781839,
,44.441681,41.037856,43.704318,32.914178,41.664790,38.471687,42.300798,41.793418,
,45.036691,44.839487,44.485088,40.315135,40.443266,31.564790,43.159267,45.757197,
,48.571573,40.317212,43.934197,48.399357,44.190432,29.336976,41.865871,41.968297,
,48.789150,27.381172,49.259217,41.896213,50.605035,49.096122,42.548100,47.522847,
,44.036460,37.813164,45.134855,43.939012,46.235027,37.797953,42.724504,48.268929,
,42.966982,50.638808,45.078673,40.274365,42.253900,31.446567,45.755717,45.069495,
,47.266894,45.214233,32.588489,35.585379,43.192612,37.867594,37.145943,43.143728,
,44.711782,40.624091,35.927157,39.266481,41.314210,30.270928,40.276501,40.371856,
,46.821469,45.922852,32.994246,42.581651,40.959342,33.469525,31.408172,41.205877,
,41.875726,40.794949,36.108938,36.289245,43.044460,45.257604,32.728502,35.702615,


Number of Covered Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,8.000000,7.666667,8.000000,7.833333,8.000000,6.916667,8.000000,8.000000,
B SEM,0.000000,0.333333,0.000000,0.166667,0.000000,0.378561,0.000000,0.000000,
B Replicates,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,
,8.000000,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,


