Input File,Display Name,File Name
Baseline,B,Div19 H11 5th batch of gRNAs plate2 bicu 26 microM(000)(000).csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,Mean Firing Rate (Hz),0


Mean Firing Rate (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
,0.502443,0.375731,0.333266,0.264628,0.239850,0.465844,0.242491,0.411963,
,0.372032,0.370208,0.391589,0.324718,0.283648,0.365916,0.179650,0.515337,
,0.265468,0.360947,0.442454,0.215490,0.360204,0.458691,0.262833,0.262501,
,0.288634,0.278487,0.115225,0.339870,0.516032,0.545004,0.216504,0.467481,
,0.365921,0.490620,0.361220,0.214668,0.375977,0.315890,0.431040,0.494796,
,0.450855,0.605603,0.390219,0.538429,0.311864,0.567157,0.168346,0.456567,
,0.253409,0.283316,0.274773,0.255248,0.563287,0.481229,0.260798,0.395136,
,0.337685,0.355363,0.283829,0.380534,0.298382,0.419081,0.372983,0.542318,
,0.458008,0.489157,0.644935,0.230933,0.477135,0.504646,0.271664,0.381366,
,0.290857,0.222017,0.399773,0.260394,0.404888,0.363985,0.276835,0.449611,


Normalized Duration IQR - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.604309,0.673442,0.869245,0.407117,0.784898,0.773049,0.585407,0.750091,
B SEM,0.107769,0.091373,0.202639,0.058148,0.127352,0.091228,0.084664,0.195836,
B Replicates,0.203734,0.240799,1.111126,0.230677,0.257733,0.260525,1.006621,0.281732,
,0.293792,1.085656,1.542641,0.416080,1.010804,1.000818,0.904221,0.229313,
,1.264021,0.597626,0.416395,0.372182,0.485268,1.024483,0.819129,0.525383,
,1.042270,0.584156,0.540049,0.230757,0.342425,0.685447,0.529613,0.994970,
,0.704889,0.672040,0.363749,0.467255,0.573072,0.706987,0.736288,0.493854,
,0.180679,0.387135,0.280000,0.315105,1.001022,0.862450,0.876413,0.424468,
,0.503351,1.290667,0.738827,0.426309,1.577896,0.679534,0.624953,0.737448,
,1.101063,0.879920,2.680662,0.868276,0.334761,0.770753,0.545902,2.632731,
,0.319620,0.539933,0.841227,0.194655,0.938143,0.674543,0.330382,1.261637,
,0.487737,0.957237,0.493586,0.688580,0.978025,1.383468,0.350404,0.856120,
,0.805823,0.454123,1.212387,0.446571,1.450391,0.973631,0.160532,0.411195,
,0.344724,0.392014,0.210291,0.228951,0.469233,0.253949,0.140428,0.152238,


IBI Coefficient of Variation - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.746731,0.758680,0.790962,0.711900,0.756181,0.777386,0.936067,0.913069,
B SEM,0.040567,0.048971,0.099533,0.040368,0.069820,0.042697,0.127964,0.095455,
B Replicates,0.876647,0.550218,0.835043,0.692489,0.781170,0.533228,1.865809,0.630525,
,0.674450,0.801579,1.398863,0.963580,1.121902,0.791936,1.551363,0.983102,
,0.924587,0.670266,0.606341,0.683036,0.404402,0.811681,0.757435,0.700314,
,0.936166,0.836961,0.597538,0.543966,0.483854,0.774252,0.745577,0.917849,
,0.726599,0.871676,0.708810,0.565233,0.583139,0.958988,0.932542,1.350946,
,0.546189,0.531190,0.553743,0.746235,0.789018,0.808696,1.407059,0.792119,
,0.594924,0.860467,0.727931,0.669413,0.968736,0.671073,0.538856,1.104192,
,0.819843,0.685408,1.511371,0.753920,0.488487,0.861869,0.615472,1.583619,
,0.609743,0.762353,0.714146,0.485267,0.870218,0.618603,0.961729,0.928408,
,0.655990,0.870123,0.883958,0.909575,0.969412,1.068744,0.825776,0.966377,
,0.912650,1.109352,0.659817,0.764797,1.030191,0.782921,0.542491,0.632629,
,0.682988,0.554568,0.293979,0.765289,0.583641,0.646636,0.488700,0.366743,


Burst Percentage - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,89.125069,90.150358,83.845636,97.232501,94.168448,89.526821,91.793245,94.693640,
B SEM,3.253452,2.937104,5.203380,1.093702,1.956290,1.871825,2.104428,2.217151,
B Replicates,99.759897,84.019490,77.480101,97.000003,99.589332,81.521215,74.405380,98.637713,
,97.948434,96.659288,99.762884,85.557620,86.262097,87.072124,92.203722,99.492113,
,78.699045,99.516955,87.913126,98.758120,96.788238,99.808707,95.252154,99.657968,
,98.351668,99.985054,99.782969,97.369464,99.207871,87.281476,94.665584,98.928445,
,99.744115,99.814550,87.119092,99.362829,94.531914,86.854943,91.316249,97.147469,
,85.106096,86.144792,37.543084,98.162290,91.343408,83.804079,94.746836,99.684072,
,82.414493,79.614017,77.058963,98.872861,79.817026,85.794869,93.798273,74.958915,
,61.452430,73.377714,86.103551,99.750452,97.067032,99.769352,82.200553,97.929494,
,86.345868,76.700822,86.926523,97.125165,86.135151,90.139066,97.770038,86.885323,
,90.116833,86.709370,66.910209,98.972005,99.942408,85.258252,98.476493,98.444670,
,94.678326,99.738677,99.810914,98.541995,99.379168,87.484618,87.355112,97.286837,
,94.883619,99.523572,99.736219,97.317212,99.957736,99.533148,99.328545,87.270657,


Network Burst Frequency (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.215090,0.188134,0.177953,0.202306,0.213839,0.173822,0.190913,0.165903,
B SEM,0.019949,0.016456,0.023298,0.017997,0.031815,0.018396,0.022024,0.017208,
B Replicates,0.143393,0.136724,0.143393,0.106711,0.098374,0.125052,0.048353,0.151730,
,0.163401,0.198416,0.128387,0.141726,0.093372,0.301792,0.200083,0.176740,
,0.175073,0.223426,0.168404,0.168404,0.450188,0.163401,0.163401,0.201751,
,0.231763,0.228429,0.158399,0.201751,0.365152,0.213422,0.363485,0.146728,
,0.401834,0.220092,0.118383,0.295123,0.253439,0.163401,0.136724,0.335140,
,0.168404,0.178408,NaN,0.236765,0.153397,0.095040,0.265110,0.123385,
,0.235098,0.078366,0.196749,0.258441,0.171738,0.273447,0.155065,0.165069,
,0.260108,0.143393,0.171738,0.116715,0.231763,0.100042,0.193414,0.160067,
,0.221759,0.176740,0.325135,0.201751,0.121717,0.140058,0.208420,0.166736,
,0.216757,0.216757,0.320133,0.175073,0.295123,0.151730,0.141726,0.105044,
,0.205085,0.155065,0.086703,0.278449,0.165069,0.158399,0.201751,0.140058,
,0.158399,0.301792,0.140058,0.246769,0.166736,0.200083,0.213422,0.118383,


Network Burst Duration - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.514648,0.667990,0.626074,0.521634,0.681197,0.679398,0.499264,0.634119,
B SEM,0.042246,0.060175,0.057952,0.043412,0.088088,0.045664,0.033864,0.047635,
B Replicates,0.374417,0.792081,0.739248,0.621971,0.541524,0.600272,0.559846,0.534902,
,0.544130,0.650673,0.548435,0.459567,1.412453,0.548856,0.489029,0.390315,
,0.826308,0.554517,0.591714,0.366107,0.325177,0.826868,0.538967,0.572000,
,0.540941,0.532611,0.679795,0.567828,0.346073,0.602536,0.446939,0.950611,
,0.366935,0.565125,0.627865,0.431501,0.483192,0.643464,0.502943,0.380111,
,0.385483,0.482087,NaN,0.556645,0.929455,0.901687,0.493943,0.651337,
,0.500543,1.057118,0.524723,0.420937,0.722089,0.464140,0.823852,0.681399,
,0.633542,0.994762,0.505863,0.918491,0.633702,0.958327,0.398029,0.779906,
,0.374026,0.430723,0.430768,0.425820,0.972284,0.778923,0.418950,0.669223,
,0.526020,0.717378,0.381392,0.601596,0.501800,0.568092,0.520970,0.792578,
,0.696169,0.798667,1.071426,0.399331,0.715442,0.735235,0.415511,0.533906,
,0.407262,0.440134,0.785581,0.489812,0.591176,0.524381,0.382195,0.673141,


Network Burst Percentage
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,99.634537,98.318107,99.810681,96.619889,98.876399,98.740585,95.169738,99.788641,
B SEM,0.199220,0.926399,0.054533,1.286328,0.871780,0.741080,1.523019,0.084695,
B Replicates,99.895651,96.120916,99.485546,83.371128,99.794729,91.174478,83.024436,99.012400,
,98.311859,99.980446,99.921780,97.434957,89.442748,99.873744,89.514917,99.767833,
,98.046149,99.663669,99.953554,99.360620,99.998657,99.977033,94.364748,99.994101,
,99.988702,99.979281,99.968387,97.028321,100.000000,98.850107,97.693906,99.404960,
,100.000000,99.991303,99.671008,99.139148,99.972259,99.994950,93.884248,99.933535,
,99.984096,97.490427,NaN,97.635561,99.984208,99.955439,98.878905,99.810076,
,99.976775,88.883382,99.978413,94.416105,98.110872,96.577357,99.980674,99.979234,
,99.881877,99.714116,99.613090,99.766073,99.965434,99.665743,89.927012,99.857583,
,99.994744,99.986947,99.807068,97.361751,99.371405,99.591472,97.527928,99.995762,
,99.624238,98.612280,100.000000,99.985397,99.968021,99.525298,97.886727,99.963652,
,99.995789,99.706045,99.625225,96.592557,99.936392,99.981461,99.488357,99.919290,
,99.914560,99.688469,99.893416,97.347056,99.972062,99.719941,99.864994,99.825265,


Network IBI Coefficient of Variation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.615199,0.556530,0.598030,0.644411,0.512537,0.547931,0.832177,0.716418,
B SEM,0.039320,0.049721,0.112760,0.045537,0.047950,0.043802,0.133224,0.082087,
B Replicates,0.874580,0.521012,0.485389,0.677963,0.739502,0.507531,1.831202,0.620230,
,0.557969,0.514904,1.205540,0.943045,0.531950,0.574964,1.484387,0.949724,
,0.675956,0.454348,0.454022,0.654968,0.265216,0.413344,0.709638,0.507816,
,0.743877,0.625254,0.265738,0.538007,0.418828,0.551530,0.615634,0.522785,
,0.581504,0.629821,0.565582,0.531745,0.440203,0.753460,0.739663,1.205431,
,0.471141,0.477420,NaN,0.709423,0.425043,0.473973,1.178915,0.602822,
,0.463084,0.343790,0.527037,0.640783,0.666013,0.475939,0.232509,0.895422,
,0.623043,0.334116,1.332479,0.331767,0.389287,0.503740,0.461324,1.207791,
,0.546476,0.628228,0.474677,0.485214,0.491351,0.321144,0.949731,0.593741,
,0.431818,0.613666,0.811172,0.685633,0.685773,0.901065,0.769235,0.691522,
,0.787651,0.995994,0.172478,0.774465,0.768819,0.519398,0.540303,0.439528,
,0.625286,0.539810,0.284217,0.759915,0.328465,0.579082,0.473578,0.360200,


Network Normalized Duration IQR
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.365202,0.324968,0.517346,0.280261,0.389336,0.384318,0.450196,0.351747,
B SEM,0.055670,0.026471,0.155177,0.015098,0.065079,0.061760,0.079854,0.059019,
B Replicates,0.160000,0.226415,0.296774,0.198347,0.130841,0.184874,0.884956,0.201835,
,0.342857,0.496350,1.026549,0.314607,0.213523,0.440367,0.924731,0.373333,
,0.640884,0.438095,0.285714,0.281690,0.349206,0.338983,0.545455,0.285714,
,0.539130,0.323810,0.266667,0.252252,0.328358,0.417391,0.620690,0.279793,
,0.373333,0.317757,0.272000,0.305882,0.357895,0.310078,0.514851,0.410959,
,0.053333,0.206186,NaN,0.256881,0.320856,0.282723,0.609524,0.232558,
,0.363636,0.318841,0.442478,0.216867,0.807453,0.373626,0.173913,0.411348,
,0.687023,0.218905,1.890411,0.331492,0.176000,0.278075,0.320988,0.940541,
,0.253521,0.321839,0.413793,0.305882,0.331551,0.289308,0.303797,0.358621,
,0.238532,0.418301,0.478873,0.292683,0.597938,0.991870,0.202020,0.290909,
,0.489209,0.360248,0.202899,0.379747,0.797546,0.510345,0.197531,0.316832,
,0.240964,0.252874,0.114650,0.226804,0.260870,0.194175,0.103896,0.118519,


Area Under Normalized Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.734895,0.769851,0.706705,0.869416,0.756696,0.756705,0.724341,0.804622,
B SEM,0.039589,0.032061,0.056688,0.016060,0.031624,0.024610,0.032733,0.021077,
B Replicates,0.928194,0.817617,0.665557,0.825540,0.880729,0.752862,0.609478,0.779432,
,0.876075,0.811134,0.738159,0.753843,0.594674,0.713622,0.656650,0.920100,
,0.649308,0.835903,0.800618,0.913425,0.700374,0.844157,0.826488,0.861053,
,0.706506,0.896124,0.850906,0.953334,0.780817,0.772740,0.683101,0.827669,
,0.860316,0.823894,0.744632,0.842097,0.767789,0.685650,0.573968,0.813441,
,0.655725,0.726401,0.206690,0.908004,0.748646,0.636185,0.705738,0.849050,
,0.606333,0.570873,0.604006,0.893571,0.571122,0.664778,0.659188,0.627700,
,0.472493,0.647012,0.735226,0.917111,0.717714,0.863173,0.582410,0.769864,
,0.635009,0.703543,0.773027,0.849406,0.699670,0.725480,0.888225,0.757228,
,0.739722,0.632461,0.526246,0.807544,0.858000,0.733195,0.846272,0.768254,
,0.840638,0.860554,0.878498,0.885721,0.824055,0.760843,0.830926,0.850939,
,0.848415,0.912692,0.956896,0.883401,0.936767,0.927771,0.829649,0.830731,


