Input File,Display Name,File Name
Baseline,B,DIV 19 LSL-Cas9-PVcre with fith batch of gRNAs plate2 basal(000)(000).csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,Mean Firing Rate (Hz),0


Mean Firing Rate (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B SEM,0.011161,0.018679,0.023931,0.025811,0.041220,0.018640,0.051702,0.030109,
B Replicates,0.263718,0.271940,0.275600,NaN,0.255414,0.215170,NaN,0.226343,
,0.225007,NaN,0.284278,0.259770,NaN,0.319575,0.044720,NaN,
,0.286326,NaN,NaN,0.254670,0.179440,0.305686,0.296740,0.208840,
,0.304620,0.390550,NaN,0.297851,NaN,0.130000,NaN,NaN,
,0.300570,NaN,0.273860,0.337507,NaN,0.278488,0.269340,0.361148,
,NaN,0.225583,NaN,0.159455,NaN,0.176440,NaN,0.083360,
,NaN,0.316487,NaN,NaN,NaN,NaN,NaN,0.268083,
,0.243535,0.369714,0.259460,0.363962,NaN,0.227435,NaN,0.318005,
,0.291000,0.245290,NaN,0.297925,NaN,NaN,NaN,NaN,
,NaN,0.325828,0.318165,0.348865,NaN,0.281570,0.314107,0.375365,
,NaN,0.353310,0.434847,0.271435,0.322130,0.249925,0.267870,0.278869,
,0.314375,0.326535,0.251301,0.108028,NaN,0.219956,0.043451,0.324926,


Normalized Duration IQR - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.096422,0.170118,0.155199,0.240620,0.623975,1.415556,0.400000,0.477473,
B SEM,0.038914,0.110881,0.000000,0.075515,0.000000,0.590424,0.000000,0.135591,
B Replicates,NaN,NaN,NaN,NaN,0.623975,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,0.057508,NaN,NaN,NaN,NaN,NaN,NaN,0.712474,
,NaN,NaN,NaN,0.120049,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,0.532410,NaN,NaN,NaN,NaN,
,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,0.378378,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,0.010398,NaN,NaN,NaN,NaN,
,NaN,0.131976,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,0.163234,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,0.348202,NaN,2.005981,NaN,0.477171,
,0.135336,NaN,0.155199,0.269427,NaN,0.825132,0.400000,0.242773,


IBI Coefficient of Variation - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.606376,0.929223,1.425256,0.468244,1.345284,1.508628,0.930742,0.924029,
B SEM,0.282506,0.332997,0.014402,0.073466,0.000000,0.172918,0.000000,0.197611,
B Replicates,1.411844,NaN,NaN,NaN,1.345284,NaN,NaN,0.496446,
,0.102366,NaN,1.411842,NaN,NaN,NaN,NaN,NaN,
,0.386838,NaN,NaN,NaN,NaN,NaN,NaN,1.306679,
,NaN,NaN,NaN,0.626301,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,0.283207,NaN,NaN,NaN,1.411164,
,NaN,0.565454,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,1.565086,NaN,NaN,NaN,NaN,NaN,0.085539,
,NaN,NaN,NaN,0.198722,NaN,NaN,NaN,NaN,
,NaN,0.177963,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,1.408389,NaN,0.569722,NaN,NaN,NaN,1.400749,
,NaN,NaN,1.409888,0.584995,NaN,1.681547,NaN,1.148381,
,0.524455,NaN,1.454039,0.546515,NaN,1.335710,0.930742,0.619248,


Burst Percentage - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,74.735068,59.925923,64.794013,76.720171,21.015975,80.778920,34.466005,73.279771,
B SEM,12.470687,12.558064,14.189034,10.705925,13.249521,8.835890,12.780738,12.768131,
B Replicates,94.561525,98.443924,87.500000,0.000000,90.151924,95.388986,0.000000,99.177450,
,94.459181,0.000000,98.913043,95.641234,0.000000,95.266576,20.000000,0.000000,
,95.184904,0.000000,0.000000,90.657060,7.142857,82.979798,46.509726,97.001774,
,92.059946,99.736559,NaN,86.501853,0.000000,82.567402,0.000000,0.000000,
,89.831836,0.000000,91.333333,95.827142,0.000000,57.863827,98.721591,99.548611,
,NaN,13.311688,0.000000,97.559524,0.000000,94.973776,NaN,100.000000,
,0.000000,57.740604,0.000000,0.000000,NaN,NaN,0.000000,98.100749,
,91.377315,78.799470,93.574742,99.533582,0.000000,86.358806,0.000000,92.938842,
,93.472985,86.573285,NaN,99.248404,NaN,0.000000,0.000000,0.000000,
,0.000000,87.806730,87.284568,95.295173,NaN,94.853437,93.069331,98.863636,
,NaN,99.110942,97.969566,96.206277,91.848993,99.247725,97.593085,98.016643,
,96.402991,97.587875,91.364877,64.171807,0.000000,99.067790,23.232323,95.709545,


Network Burst Frequency (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.003970,0.003343,0.002627,0.006686,0.003344,0.002341,0.001672,0.005015,
B SEM,0.001375,0.000547,0.000497,0.002040,0.001672,0.000511,0.000000,0.000632,
B Replicates,0.003343,0.003343,0.001672,NaN,0.005015,0.001672,NaN,0.005015,
,0.001672,NaN,0.003343,0.001672,NaN,0.001672,NaN,NaN,
,0.008358,NaN,NaN,0.001672,NaN,0.001672,0.001672,0.005015,
,0.001672,0.003343,NaN,0.006686,NaN,0.001672,NaN,NaN,
,0.001672,NaN,0.001672,0.005015,NaN,0.001672,0.001672,0.003343,
,NaN,NaN,NaN,0.001672,NaN,0.001672,NaN,NaN,
,NaN,0.003343,NaN,NaN,NaN,NaN,NaN,0.005015,
,0.001672,0.001672,0.001672,0.006686,NaN,0.001672,NaN,0.003343,
,0.001672,0.006686,NaN,0.001672,NaN,NaN,NaN,NaN,
,NaN,0.003343,0.001672,0.006686,NaN,0.001672,0.001672,0.003343,
,NaN,0.001672,0.003343,0.013372,0.001672,0.003343,0.001672,0.006686,
,0.011701,0.003343,0.005015,0.021730,NaN,0.006686,NaN,0.008358,


Network Burst Duration - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.512127,0.523463,0.526674,0.519750,0.584854,0.546322,0.484860,0.485407,
B SEM,0.036853,0.016353,0.045556,0.078392,0.029627,0.058684,0.040509,0.034295,
B Replicates,0.563680,0.481680,0.361040,NaN,0.555227,0.423360,NaN,0.317413,
,0.482000,NaN,0.524440,0.420080,NaN,0.877440,NaN,NaN,
,0.356704,NaN,NaN,0.350480,NaN,0.458480,0.558080,0.452827,
,0.388560,0.569920,NaN,0.416300,NaN,0.469440,NaN,NaN,
,0.490800,NaN,0.490160,0.619787,NaN,0.318480,0.383840,0.502720,
,NaN,NaN,NaN,0.632320,NaN,0.389840,NaN,NaN,
,NaN,0.584080,NaN,NaN,NaN,NaN,NaN,0.388667,
,0.574560,0.570000,0.401520,0.443760,NaN,0.472000,NaN,0.578960,
,0.671760,0.476820,NaN,0.499200,NaN,NaN,NaN,NaN,
,NaN,0.520640,0.601280,1.137860,NaN,0.663760,0.455520,0.569240,
,NaN,0.515760,0.702440,0.455930,0.614480,0.820720,0.542000,0.482500,
,0.568949,0.468800,0.605840,0.221785,NaN,0.569700,NaN,0.590928,


Network Burst Percentage
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,97.735056,94.824591,94.726358,92.417444,90.626378,96.758827,96.312478,97.347647,
B SEM,0.610264,3.414889,2.759872,3.377707,9.034639,1.727039,1.943442,1.674880,
B Replicates,99.190283,97.737557,100.000000,NaN,81.591738,98.859316,NaN,99.175824,
,97.852761,NaN,99.504950,92.041522,NaN,100.000000,NaN,NaN,
,98.640167,NaN,NaN,86.683417,NaN,98.787879,97.457627,99.643705,
,97.692308,100.000000,NaN,99.329759,NaN,84.583333,NaN,NaN,
,98.000000,NaN,97.695853,98.625430,NaN,88.695652,98.814229,99.858956,
,NaN,NaN,NaN,99.669967,NaN,99.487179,NaN,NaN,
,NaN,99.615385,NaN,NaN,NaN,NaN,NaN,98.435277,
,95.686275,71.672355,98.406375,99.754702,NaN,100.000000,NaN,86.042945,
,100.000000,99.284692,NaN,97.738693,NaN,NaN,NaN,NaN,
,NaN,92.702703,83.122363,92.465301,NaN,97.819315,90.545455,100.000000,
,NaN,100.000000,99.222222,93.233865,99.661017,99.807322,98.432602,99.504249,
,94.818653,97.584034,85.132743,64.631783,NaN,99.548278,NaN,96.120219,


Network IBI Coefficient of Variation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.372175,0.093304,1.202028,0.393813,0.833941,0.744274,NaN,0.574374,
B SEM,0.014690,0.000000,0.000000,0.089729,0.000000,0.000000,NaN,0.143169,
B Replicates,NaN,NaN,NaN,NaN,0.833941,NaN,NaN,0.496468,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,0.386866,NaN,NaN,NaN,NaN,NaN,NaN,0.840763,
,NaN,NaN,NaN,0.578128,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,0.042386,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.085693,
,NaN,NaN,NaN,0.198703,NaN,NaN,NaN,NaN,
,NaN,0.093304,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,0.477245,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,0.523832,NaN,NaN,NaN,0.881070,
,0.357485,NaN,1.202028,0.542586,NaN,0.744274,NaN,0.567878,


Network Normalized Duration IQR
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.157601,0.131868,NaN,0.190550,NaN,0.018349,NaN,0.129268,
B SEM,0.075409,0.000000,NaN,0.073935,NaN,0.000000,NaN,0.084324,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,0.082192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,0.266667,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,0.075949,NaN,NaN,NaN,NaN,
,NaN,0.131868,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,0.035242,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,0.441558,NaN,NaN,NaN,0.044944,
,0.233010,NaN,NaN,0.133333,NaN,0.018349,NaN,0.213592,


Area Under Normalized Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.545161,0.478419,0.637920,0.626735,0.199936,0.595928,0.311678,0.619102,
B SEM,0.092685,0.097440,0.094451,0.070742,0.128415,0.063025,0.116846,0.105605,
B Replicates,0.579672,0.717031,0.734894,NaN,0.644650,0.685968,0.000000,0.840109,
,0.652217,0.000000,0.779468,0.664145,0.000000,0.642773,0.051185,NaN,
,0.752438,NaN,0.000000,0.612441,0.000000,0.556255,0.539160,0.763296,
,0.698482,0.855154,NaN,0.741202,NaN,0.674901,NaN,0.000000,
,0.645550,0.006385,0.827066,0.675409,0.000000,0.580859,0.643928,0.863338,
,NaN,0.001000,NaN,0.768353,0.000000,0.579888,NaN,NaN,
,0.000000,0.560873,NaN,0.000000,NaN,NaN,0.001184,0.853759,
,0.680087,0.571198,0.699696,0.847695,NaN,0.673288,NaN,0.649161,
,0.654155,0.475296,NaN,0.725484,NaN,0.002827,0.000000,0.000000,
,0.000000,0.603229,0.610366,0.788588,NaN,0.638945,0.483186,0.721146,
,NaN,0.704648,0.786562,0.633092,0.746168,0.810056,0.774780,0.809905,
,0.789011,0.767799,0.665311,0.437674,0.008731,0.709444,NaN,0.690302,


Resistance - Avg (kOhms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,35.278480,36.501273,37.531281,35.506263,35.934922,34.028445,35.070238,35.872743,
B SEM,0.575573,0.544891,0.649504,0.568344,0.627193,0.375853,0.535877,0.806037,
B Replicates,31.058607,32.364050,34.325991,34.159099,33.717139,32.395940,36.671394,32.562734,
,36.356739,35.256947,38.020120,34.572205,37.394586,33.780081,32.738212,33.246516,
,36.915610,37.094093,38.043767,32.693936,34.726782,33.087591,33.397002,35.301034,
,35.268038,38.745712,39.027580,36.402753,34.509235,35.242162,35.133295,38.176633,
,35.392682,39.271717,39.918969,36.604692,38.442982,34.391705,36.357276,38.929627,
,36.179773,37.079177,38.026525,31.597715,37.870407,35.334821,36.977425,33.390534,
,37.787865,37.537542,40.633001,36.488752,38.058383,34.614077,37.202658,39.310747,
,37.461091,37.047950,39.188551,36.863737,39.565739,36.644295,35.408851,38.089000,
,34.126806,35.244003,36.456650,35.045496,35.327972,33.650849,36.355746,35.114845,
,34.622725,37.079778,36.716255,36.484098,34.238810,33.419601,32.971168,38.966573,
,35.758070,36.738319,37.224140,36.540620,33.314510,33.736542,31.823183,35.970470,
,32.413759,34.555990,32.793824,38.622056,34.052522,32.043675,35.806647,31.414208,


Number of Covered Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,8.000000,8.000000,8.000000,8.000000,8.000000,7.916667,7.166667,7.916667,
B SEM,0.000000,0.000000,0.000000,0.000000,0.000000,0.083333,0.575159,0.083333,
B Replicates,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,2.000000,8.000000,


