Input File,Display Name,File Name
Baseline,B,Div19 H11 5th batch of gRNAs plate2 bicu 2microM(000)(000).csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,Mean Firing Rate (Hz),0


Mean Firing Rate (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
,0.255962,0.352168,0.053984,0.290183,0.415350,0.391242,0.303614,0.429341,
,0.365546,0.295595,0.298430,0.319697,0.341624,0.285223,0.427288,0.359287,
,0.432262,0.454085,0.278005,0.308442,0.439982,0.461891,0.169778,0.262146,
,0.311712,0.315907,0.320944,0.237027,0.325955,0.308886,0.345977,0.287680,
,0.349014,0.306579,0.279930,0.459246,0.301097,0.254132,0.366189,0.281633,
,0.367916,0.335866,0.591785,0.227826,0.278972,0.233332,0.367404,0.319536,
,0.282057,0.246978,0.366706,0.279405,0.328699,0.429869,0.285033,0.455263,


Normalized Duration IQR - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,1.296242,1.590553,3.894184,0.810989,2.249013,2.238220,0.557455,2.024351,
B SEM,0.524910,0.347230,1.688206,0.287486,0.442436,0.365806,0.080683,0.470897,
B Replicates,0.294191,0.543318,3.246717,0.361499,0.489427,0.417562,0.395717,0.270312,
,0.278611,1.521197,20.478528,0.335178,2.898081,2.201817,1.106649,0.245480,
,1.262380,0.814956,0.296898,0.236568,2.703703,3.164641,0.562212,0.945260,
,2.644256,4.505906,2.143498,0.351836,0.598307,1.026841,0.655906,3.655453,
,6.671338,2.642800,2.220450,0.345152,1.783360,2.824324,0.489987,1.058863,
,0.361341,0.313710,0.494949,0.356133,2.923119,3.268581,1.025501,2.732568,
,0.714590,2.719142,3.431794,0.484398,2.659819,2.121843,0.605469,5.254691,
,0.832727,1.470829,2.053658,2.600084,0.218209,2.761206,0.660607,1.173253,
,0.338344,0.792370,1.136249,0.307418,1.924993,1.823675,0.283083,3.852474,
,0.750861,1.554088,0.901578,3.223447,6.021795,4.783748,0.376672,2.476416,
,1.073685,1.640624,10.010682,0.649982,2.224652,2.141508,0.312966,2.327295,
,0.332576,0.567700,0.315208,0.480170,2.542689,0.322893,0.214685,0.300142,


IBI Coefficient of Variation - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,1.623645,1.819424,1.538550,1.203522,2.104969,2.089738,1.441028,1.885650,
B SEM,0.373471,0.307022,0.139413,0.214801,0.255253,0.186068,0.235232,0.189198,
B Replicates,1.238707,1.201828,1.691227,0.571047,1.616541,1.359557,0.447821,0.751554,
,1.118785,3.081475,1.879945,0.706464,2.037875,1.363971,1.596130,1.644774,
,5.462891,2.105753,1.003506,1.916940,1.754409,2.265264,0.825538,1.220002,
,2.183069,1.529004,1.540053,0.844493,1.280707,2.886207,2.455392,1.624278,
,1.518723,1.269866,1.476617,1.115676,2.329403,2.286486,1.997169,2.793651,
,0.725926,0.808397,0.683737,0.733959,1.469487,2.228205,2.251722,1.221350,
,0.866547,3.045689,1.488852,0.752873,2.093677,2.677977,2.852545,1.656125,
,0.732838,0.894533,2.503062,3.188845,0.871169,1.406117,0.801976,2.423036,
,1.151569,0.937769,1.593578,1.125569,2.668169,1.992356,1.558584,2.704214,
,1.470428,2.497124,1.543919,1.576004,2.275013,1.475859,1.353092,2.636009,
,2.006354,3.818854,2.013249,1.241994,2.506275,3.319417,0.599360,2.056004,
,1.007905,0.642796,1.044859,0.668399,4.356909,1.815436,0.553008,1.896802,


Burst Percentage - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,88.624712,87.670225,84.179372,93.277433,92.529327,86.836194,91.151613,91.552422,
B SEM,3.084684,3.118889,4.303831,1.505889,1.945683,1.898380,1.900464,2.137082,
B Replicates,99.267429,82.840337,77.525782,94.890211,97.400825,86.291260,81.185381,96.290787,
,93.557371,94.775124,95.905289,84.247336,84.858781,86.177080,96.047048,99.007356,
,76.576494,97.504101,97.328643,97.930466,92.072376,97.679580,96.087145,98.453712,
,95.762710,99.509993,96.293360,96.088022,97.730811,77.004813,96.346279,96.847157,
,98.075915,98.405914,82.235024,93.190329,91.982038,82.427772,89.764103,96.566705,
,85.468553,80.893095,48.173791,92.535439,94.499670,81.339391,95.202105,98.256597,
,93.086072,71.730213,80.397303,88.629921,82.108218,81.476700,89.842186,74.790324,
,61.246482,72.856086,82.970819,98.146751,96.855521,99.620727,79.258159,91.087392,
,85.839834,77.827140,86.476537,83.286066,79.437513,87.381479,89.558453,85.567048,
,88.178445,80.851584,67.844637,95.995820,99.194118,84.649367,96.690920,86.542457,
,91.917295,98.994879,96.929698,98.162001,96.526106,87.486421,84.631200,89.324825,
,94.519943,95.854235,98.071583,96.226833,97.685943,90.499736,99.206382,85.894705,


Network Burst Frequency (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.140336,0.101570,0.075941,0.111018,0.097957,0.075448,0.106294,0.074059,
B SEM,0.025795,0.023063,0.016504,0.018167,0.020596,0.017004,0.014014,0.011278,
B Replicates,0.096707,0.010004,0.146728,0.068362,0.025010,0.028345,0.095040,0.065027,
,0.061692,0.303460,0.010004,0.123385,0.071697,0.208420,0.098374,0.093372,
,0.273447,0.150063,0.058358,0.088370,0.283451,0.036682,0.158399,0.076699,
,0.131722,0.091705,0.055023,0.148395,0.135056,0.026678,0.093372,0.071697,
,0.336807,0.088370,0.028345,0.118383,0.146728,0.026678,0.038349,0.121717,
,0.065027,0.045019,NaN,0.140058,0.068362,0.048353,0.155065,0.035015,
,0.148395,0.046686,0.100042,0.051688,0.080033,0.091705,0.031680,0.150063,
,0.206753,0.140058,0.061692,0.048353,0.053356,0.065027,0.120050,0.085035,
,0.095040,0.061692,0.126719,0.060025,0.056690,0.068362,0.063360,0.096707,
,0.078366,0.136724,0.171738,0.046686,0.085035,0.110046,0.161734,0.016674,
,0.135056,0.016674,0.005002,0.243435,0.141726,0.163401,0.085035,0.026678,
,0.055023,0.128387,0.071697,0.195081,0.028345,0.031680,0.175073,0.050021,


Network Burst Duration - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.532158,0.814257,0.709348,0.666043,0.746974,0.661586,0.671920,0.664900,
B SEM,0.056109,0.104737,0.099705,0.042102,0.102331,0.046484,0.043660,0.062054,
B Replicates,0.413921,1.819227,0.435351,0.777169,0.762763,0.838984,0.425792,0.723592,
,0.781321,0.440288,0.668160,0.461320,1.649574,0.517412,0.635681,0.455380,
,0.303453,0.524700,0.816928,0.419451,0.321089,0.668873,0.557977,0.853650,
,0.363557,0.912239,0.731745,0.622680,0.513969,0.505665,0.815144,1.138432,
,0.341499,0.967894,0.908551,0.699065,0.527343,0.797610,0.685990,0.500710,
,0.385869,0.732024,NaN,0.693142,0.923280,0.720513,0.746428,0.808270,
,0.622522,0.813869,0.531468,0.794253,0.716690,0.822506,1.014088,0.533963,
,0.617650,0.805628,0.365568,0.807142,1.047472,0.727647,0.690484,0.449972,
,0.459135,0.583250,0.499756,0.597640,0.714748,0.644940,0.713297,0.484406,
,0.714986,0.528711,0.474004,0.920231,0.530911,0.457160,0.629381,0.481600,
,0.910451,0.961824,1.547680,0.578940,0.421715,0.383654,0.646861,0.780640,
,0.471532,0.681429,0.823613,0.621484,0.834132,0.854072,0.501911,0.768187,


Network Burst Percentage
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,98.677702,94.336762,97.095609,89.687037,96.676149,92.636319,93.235367,97.883875,
B SEM,0.602113,2.676481,0.593666,3.241643,1.435754,3.069184,1.781870,0.978064,
B Replicates,99.709139,72.916667,97.274594,73.146302,98.255895,73.968524,89.799477,94.834418,
,92.844912,99.841515,95.156408,95.719661,84.331281,99.202683,90.760598,99.625841,
,96.271583,98.997786,96.525529,98.125756,98.387139,99.467758,95.434967,99.976298,
,99.175058,99.958316,98.429851,95.895136,99.700289,69.162717,98.638304,99.398555,
,99.274377,99.946272,92.947761,88.279226,99.741686,99.306129,92.437464,99.712934,
,99.839658,89.916248,NaN,88.786284,99.384735,98.183122,98.800661,99.667740,
,99.228385,78.264198,98.643868,63.449463,89.605234,87.882855,91.922091,99.502418,
,98.815481,99.659985,99.872965,97.338256,99.690892,99.696938,78.277076,95.034008,
,99.735807,99.603115,96.975433,83.834082,93.925335,98.533462,87.808410,99.994428,
,99.880486,96.076664,97.258094,99.896509,99.953955,96.060206,97.624333,88.782531,
,99.937807,99.202552,95.869099,96.944438,99.955091,99.981818,97.545926,99.182428,
,99.419729,97.657829,99.098096,94.829333,97.182254,90.189620,99.775101,98.894905,


Network IBI Coefficient of Variation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,1.448232,1.431271,1.276740,1.070961,1.649506,1.671775,1.327361,1.555619,
B SEM,0.338077,0.281829,0.128845,0.158011,0.172680,0.145015,0.206415,0.181580,
B Replicates,1.228041,0.529868,1.474964,0.543228,1.256987,1.236274,0.434943,0.739854,
,1.055409,2.676280,1.338872,0.663461,1.312713,1.098213,1.629749,1.642063,
,4.939768,1.818434,0.825367,1.916818,1.622353,1.608425,0.784524,0.762242,
,1.948632,0.954600,1.032511,0.801096,1.093862,2.224598,1.962183,0.970262,
,1.268183,0.692567,0.865880,1.112983,2.058700,1.602431,1.936792,2.427354,
,0.694420,0.791962,NaN,0.700467,0.967476,1.978393,1.998503,0.776438,
,0.674359,2.813188,1.176869,0.745441,1.774478,1.904549,2.575536,1.418125,
,0.523283,0.555128,2.395491,2.333663,0.821184,1.098624,0.649803,2.014302,
,1.112612,0.613669,1.270472,1.097623,1.970390,1.681099,1.539584,2.273713,
,1.312877,2.437685,1.382610,1.121534,1.796904,1.191254,1.279886,2.251252,
,1.641626,2.727496,1.283447,1.196409,2.210373,2.782990,0.583444,1.506315,
,0.979571,0.564375,0.997654,0.618807,2.908652,1.654450,0.553387,1.885513,


Network Normalized Duration IQR
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.742964,0.516608,0.953593,0.313997,1.220815,1.698930,0.253659,1.028291,
B SEM,0.289589,0.090464,0.349881,0.052330,0.299582,0.460031,0.048966,0.382784,
B Replicates,0.370370,0.517711,2.431373,0.209150,0.220690,0.245161,0.141176,0.165517,
,0.248175,0.771084,3.311475,0.269663,0.243161,1.043478,0.248062,0.175824,
,1.106383,0.355140,0.121212,0.164706,1.767442,3.295775,0.422764,0.143713,
,3.636364,0.432161,0.387097,0.251969,0.194175,5.862069,0.248447,0.263830,
,1.185185,0.267943,0.196721,0.402878,1.191011,2.481013,0.160584,0.411215,
,0.133333,0.258503,NaN,0.266667,0.169014,1.116564,0.232258,0.280702,
,0.227642,0.683938,1.111111,0.213836,2.060606,0.867133,0.153846,1.034965,
,0.232558,0.339181,1.263158,0.779874,0.077295,0.900585,0.727273,2.530612,
,0.229885,0.265487,0.293578,0.320000,1.669725,2.044944,0.201439,3.574468,
,0.215827,0.860215,0.323232,0.179894,3.309091,1.045045,0.192000,3.361702,
,1.182482,1.237410,NaN,0.533333,1.836066,1.396226,0.217054,0.171779,
,0.147368,0.210526,0.096970,0.176000,1.911504,0.089172,0.099010,0.225166,


Area Under Normalized Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.730574,0.756383,0.706532,0.841758,0.763725,0.729008,0.767442,0.803687,
B SEM,0.038535,0.030548,0.054274,0.021722,0.029207,0.023655,0.025571,0.019199,
B Replicates,0.890030,0.640571,0.662044,0.762942,0.778301,0.576627,0.760158,0.816700,
,0.883881,0.841089,0.735382,0.762734,0.621188,0.735299,0.696846,0.900884,
,0.679207,0.834957,0.813616,0.894145,0.770084,0.829032,0.845614,0.871266,
,0.716690,0.885691,0.861545,0.888951,0.819786,0.714036,0.806039,0.834749,
,0.892605,0.818515,0.767676,0.861665,0.783022,0.696568,0.628563,0.815397,
,0.661721,0.696246,0.219761,0.850414,0.786697,0.651754,0.787563,0.858868,
,0.620895,0.610429,0.623956,0.739233,0.561055,0.681365,0.632086,0.654139,
,0.484964,0.664298,0.710020,0.954209,0.706905,0.880108,0.687233,0.789683,
,0.588559,0.695330,0.779176,0.757908,0.714409,0.694899,0.836549,0.748931,
,0.701157,0.646249,0.530783,0.795750,0.886984,0.728334,0.907940,0.762028,
,0.859409,0.875205,0.859346,0.937576,0.821981,0.810713,0.787651,0.833921,
,0.787766,0.868018,0.915074,0.895572,0.914290,0.749357,0.833062,0.757683,


