Input File,Display Name,File Name
Baseline,B,Div19 H11 5th batch of gRNAs plate 3 bicuculine 2microM(000)(000).csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,Mean Firing Rate (Hz),0


Mean Firing Rate (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
,5.142381,5.971059,2.563151,6.362651,6.600042,10.890996,3.430805,4.322009,
,1.849312,7.052661,2.055648,5.924135,5.912940,9.125469,7.251980,0.848479,
,5.025149,3.326862,7.052313,9.200500,4.203894,3.147502,5.376050,6.832132,
,3.412672,3.099625,8.015632,7.679658,11.614840,2.939320,6.327845,0.979783,
,3.984368,3.532424,1.373281,8.923956,4.620497,3.569195,4.442476,1.086911,


Number of Bursting Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,7.416667,7.333333,7.750000,7.500000,7.333333,7.666667,7.250000,7.583333,
B SEM,0.192996,0.224733,0.179435,0.194625,0.188025,0.142134,0.428617,0.148647,
B Replicates,8.000000,8.000000,7.000000,8.000000,7.000000,8.000000,8.000000,7.000000,
,7.000000,8.000000,6.000000,8.000000,7.000000,8.000000,8.000000,8.000000,
,7.000000,8.000000,8.000000,6.000000,7.000000,7.000000,8.000000,8.000000,
,7.000000,7.000000,8.000000,7.000000,7.000000,7.000000,3.000000,8.000000,
,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,
,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,7.000000,
,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,
,7.000000,7.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,6.000000,8.000000,8.000000,6.000000,8.000000,7.000000,8.000000,
,6.000000,7.000000,8.000000,8.000000,7.000000,7.000000,6.000000,7.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,
,8.000000,6.000000,8.000000,7.000000,7.000000,8.000000,8.000000,8.000000,


Burst Frequency - Avg (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.156413,0.130874,0.142803,0.167585,0.165444,0.197917,0.168754,0.116800,
B SEM,0.025092,0.025642,0.019284,0.017128,0.022141,0.037190,0.036032,0.026540,
B Replicates,0.161526,0.159233,0.151253,0.212797,0.070506,0.202584,0.242810,0.161496,
,0.105758,0.016257,0.152008,0.097124,0.156256,0.155690,0.133180,0.239892,
,0.311558,0.095040,0.155273,0.132555,0.109093,0.211993,0.133180,0.053772,
,0.332043,0.196749,0.050646,0.087417,0.070267,0.162925,0.541337,0.108170,
,0.159025,0.189603,0.141309,0.110254,0.110880,0.217799,0.110671,0.085035,
,0.198833,0.066694,0.239892,0.222950,0.224677,0.137557,0.142143,0.085512,
,0.150301,0.356190,0.253647,0.117549,0.188620,0.281992,0.146251,0.331090,
,0.111237,0.109331,0.095248,0.149348,0.216757,0.522926,0.068570,0.094206,
,0.059608,0.113103,0.069195,0.227803,0.199528,0.290329,0.171976,0.031471,
,0.110324,0.097660,0.148604,0.187578,0.166022,0.058834,0.114214,0.150301,
,0.066486,0.047520,0.200500,0.266986,0.342434,0.063598,0.117966,0.028970,
,0.110254,0.123107,0.056065,0.198654,0.130292,0.068779,0.102751,0.031680,


Burst Duration - Avg (s)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.305755,0.310255,0.287819,0.287047,0.308393,0.306392,0.260131,0.329893,
B SEM,0.026277,0.027665,0.020211,0.025191,0.010198,0.021934,0.019027,0.027186,
B Replicates,0.434506,0.270576,0.213693,0.239270,0.331227,0.323740,0.171971,0.470111,
,0.286223,0.276597,0.305052,0.419055,0.310883,0.397888,0.206748,0.219190,
,0.140748,0.286996,0.305383,0.126352,0.353529,0.287194,0.292831,0.332434,
,0.161798,0.173113,0.352508,0.360846,0.365981,0.228219,0.153443,0.485852,
,0.317672,0.404888,0.345413,0.366993,0.339473,0.301990,0.201024,0.395758,
,0.312720,0.423736,0.273456,0.161572,0.306665,0.284807,0.288387,0.284369,
,0.284431,0.218283,0.253957,0.305556,0.307624,0.349182,0.243841,0.237717,
,0.327284,0.366099,0.276886,0.281144,0.274601,0.152669,0.318922,0.353737,
,0.347500,0.455429,0.239171,0.329113,0.315574,0.275863,0.308187,0.225248,
,0.453882,0.222341,0.451046,0.323217,0.259598,0.452293,0.356195,0.412650,
,0.327564,0.404008,0.230127,0.209646,0.266178,0.319680,0.331088,0.247835,
,0.274733,0.220988,0.207139,0.321798,0.269386,0.303180,0.248940,0.293811,


Normalized Duration IQR - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,1.308505,0.537560,1.645265,0.494803,1.256525,1.730458,0.545120,1.827927,
B SEM,0.304531,0.089705,0.370461,0.059286,0.283989,0.274740,0.071240,0.413599,
B Replicates,0.931172,0.377790,0.297504,0.350645,0.306296,2.041945,0.829597,0.209080,
,0.483800,0.667059,2.728406,0.372454,3.507930,1.105503,0.717258,2.738368,
,1.134567,0.316103,0.971564,0.862981,1.601494,2.913615,0.480543,0.269351,
,0.997550,1.047372,0.507092,0.296506,0.925313,1.317886,1.085124,3.579046,
,2.833188,0.742810,2.956697,0.540864,0.410792,2.232280,0.514904,3.505946,
,1.257660,0.321797,2.423658,0.906618,2.366893,2.648646,0.698077,0.409934,
,1.295290,1.152791,1.093882,0.283801,0.319785,2.291040,0.560390,1.331971,
,0.767057,0.307021,1.309819,0.388882,0.808665,1.036501,0.253750,1.001044,
,3.925327,0.268056,4.318360,0.350628,0.868592,2.931054,0.311691,3.835004,
,1.367330,0.315734,2.310081,0.537334,2.083696,0.271520,0.380914,1.720189,
,0.343863,0.295565,0.340435,0.552107,1.377163,1.806926,0.361129,3.043783,
,0.365252,0.638617,0.485680,0.494820,0.501680,0.168581,0.348059,0.291412,


IBI Coefficient of Variation - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,1.868283,1.298950,1.622899,0.811592,1.544823,1.780414,0.990008,1.647179,
B SEM,0.433008,0.285169,0.239785,0.065738,0.219078,0.316073,0.133110,0.220611,
B Replicates,0.969297,0.564055,1.012023,1.127380,1.008147,1.003384,0.882832,0.479367,
,0.819207,0.692760,2.532631,0.756582,1.601074,1.227980,0.795849,2.426763,
,4.735031,1.001055,0.783449,1.141191,1.592616,1.231587,1.719770,0.995056,
,5.066686,3.647282,1.111034,0.586455,1.052900,0.951697,1.276621,1.453666,
,2.514849,0.925096,2.012344,0.965353,0.716132,1.051877,1.400693,1.799137,
,1.090392,0.966542,1.622575,0.927140,2.290548,2.889535,0.417595,1.438119,
,1.298288,3.011049,1.263739,0.947370,0.798341,1.771157,1.807552,1.078152,
,0.985218,0.834539,3.544850,0.848433,3.064300,4.524350,0.988978,1.359026,
,1.787590,0.730536,2.172677,0.484945,1.586288,1.632307,0.777816,3.512420,
,1.416540,0.996220,1.211241,0.860895,1.172981,1.196618,0.495225,1.821170,
,1.032026,1.521106,0.636373,0.579021,2.661383,2.832422,0.639698,1.725617,
,0.704267,0.697159,1.571856,0.514341,0.993168,1.052052,0.677468,1.677652,


Burst Percentage - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,84.288949,81.705876,87.935822,84.058209,86.851412,89.120209,85.948273,89.641470,
B SEM,3.265878,3.381081,2.913953,4.020700,2.150480,2.599470,4.453280,2.586835,
B Replicates,79.949640,95.736813,76.516866,96.805937,80.281282,96.063978,83.163039,85.956744,
,71.746152,93.967596,65.294728,95.648230,85.920311,90.646927,94.310037,97.123245,
,82.679226,85.403760,95.702012,49.903078,83.545794,72.884880,97.604306,98.431225,
,97.164771,63.839803,90.884046,77.894407,83.248141,73.004247,42.090986,95.199338,
,86.050120,70.166863,86.197372,79.125704,97.379834,96.413161,87.970813,74.506544,
,97.334584,97.096398,78.040050,69.544077,93.353878,89.543306,98.702640,92.843193,
,72.904575,78.566242,94.959810,85.683281,98.277030,95.233176,92.309973,76.584090,
,70.639530,85.329071,94.254281,86.169883,87.967710,99.108432,94.078162,94.251843,
,87.131363,76.585500,98.608425,96.271349,83.072711,95.161447,86.936113,91.885804,
,70.230754,67.607895,85.034530,95.851853,72.821509,83.346206,73.178859,76.335730,
,96.728548,93.261711,95.139295,93.927460,92.809060,83.645129,89.603629,94.866845,
,98.908130,72.908856,94.598452,81.873247,83.539681,94.391622,91.430718,97.713039,


Network Burst Frequency (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.121162,0.121995,0.119494,0.124635,0.127136,0.140614,0.128942,0.093372,
B SEM,0.018529,0.022468,0.020500,0.013704,0.015159,0.025721,0.016212,0.023424,
B Replicates,0.131722,0.150063,0.176740,0.210088,0.068362,0.173406,0.285119,0.148395,
,0.103376,0.011672,0.101709,0.085035,0.111713,0.111713,0.143393,0.186744,
,0.231763,0.086703,0.121717,0.045019,0.071697,0.168404,0.126719,0.050021,
,0.258441,0.195081,0.045019,0.083368,0.050021,0.146728,0.090038,0.070029,
,0.101709,0.161734,0.056690,0.088370,0.105044,0.156732,0.110046,0.068362,
,0.130054,0.058358,0.228429,0.155065,0.170071,0.046686,0.135056,0.070029,
,0.111713,0.308462,0.216757,0.126719,0.185077,0.216757,0.108378,0.296790,
,0.106711,0.106711,0.071697,0.148395,0.130054,0.358483,0.066694,0.056690,
,0.043351,0.116715,0.040017,0.083368,0.141726,0.141726,0.171738,0.025010,
,0.061692,0.106711,0.110046,0.161734,0.143393,0.053356,0.110046,0.100042,
,0.063360,0.043351,0.210088,0.165069,0.233431,0.040017,0.103376,0.018341,
,0.110046,0.118383,0.055023,0.143393,0.115048,0.073364,0.096707,0.030013,


Network Burst Duration - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.645344,0.650169,0.635645,0.696301,0.599796,0.658403,0.533424,0.645853,
B SEM,0.068649,0.057388,0.083049,0.037622,0.026218,0.076357,0.027045,0.064451,
B Replicates,0.985409,0.635433,0.403789,0.431979,0.648886,0.508508,0.363631,0.819623,
,0.756165,0.801874,0.627023,0.848541,0.541700,0.805518,0.439118,0.357522,
,0.329541,0.615191,0.505685,0.722199,0.717734,0.498047,0.575173,0.552080,
,0.324833,0.258799,0.646302,0.650226,0.649592,0.448859,0.541178,0.921360,
,0.726927,0.856781,1.376553,0.738663,0.607350,0.486903,0.445869,0.652814,
,0.615864,0.962357,0.471058,0.696385,0.532868,1.275611,0.521105,0.472592,
,0.555317,0.406659,0.402299,0.653427,0.433852,0.558662,0.597609,0.364272,
,0.568489,0.675279,0.468128,0.488858,0.685393,0.317757,0.527898,0.985529,
,0.608108,0.779405,0.624333,0.770973,0.702638,0.784755,0.487699,0.447573,
,1.149369,0.557220,1.035388,0.685517,0.474502,0.970980,0.604817,0.928219,
,0.541381,0.750117,0.521398,0.850057,0.563569,0.663187,0.723943,0.571505,
,0.582722,0.502909,0.545784,0.818783,0.639462,0.582047,0.573044,0.677151,


Network Burst Percentage
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,96.719481,92.780889,98.658419,85.676085,97.273546,97.415033,88.155598,97.260959,
B SEM,1.186236,1.956686,0.467399,4.592941,0.867969,0.662143,6.521416,1.267153,
B Replicates,98.549622,94.204166,99.323269,99.211656,95.201263,99.894880,97.188464,99.583354,
,89.507607,91.224221,94.789845,96.116471,99.769775,99.795598,99.245413,99.911987,
,99.951223,77.866145,99.932175,41.280139,99.501437,94.100376,99.347878,99.281447,
,99.810843,91.626421,99.162061,85.670802,99.768677,94.474777,19.261092,99.142743,
,98.151789,99.678965,97.476949,87.747800,97.813525,96.516401,95.272229,95.137561,
,98.814923,97.446859,99.882687,78.168595,99.836482,97.673900,99.751819,93.166924,
,90.068257,91.592885,99.657753,96.754617,99.761600,98.913708,85.166425,99.869347,
,99.634378,98.364514,99.585298,99.075357,91.214829,99.213472,96.209222,85.205189,
,95.165108,98.425383,98.185136,79.654517,99.000967,93.636945,99.583273,96.708425,
,91.303629,82.375671,99.878831,94.644799,92.469828,96.713012,98.654391,99.923310,
,99.786246,91.924422,99.472165,80.394605,97.032013,98.771419,85.639472,99.872368,
,99.890150,98.641012,96.554864,89.393656,95.912160,99.275912,82.547502,99.328859,


Network IBI Coefficient of Variation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,1.544747,1.217795,1.302465,0.730456,1.299599,1.371679,0.926043,1.387855,
B SEM,0.384066,0.284181,0.203254,0.063860,0.193255,0.250623,0.131791,0.201672,
B Replicates,0.678198,0.550389,0.963743,1.097653,0.979599,0.875357,0.670161,0.388576,
,0.753829,0.542749,2.044238,0.626212,1.279013,0.921884,0.837993,2.099346,
,4.092256,0.988469,0.551970,1.014985,1.190168,1.023867,1.667769,0.923858,
,4.491311,3.480258,0.939252,0.537690,0.739167,0.512492,1.143686,1.045434,
,1.811877,0.679299,0.951354,0.789139,0.663366,0.771764,1.431677,1.591872,
,0.712236,0.840161,1.394035,0.787178,1.974806,1.654953,0.332666,1.238245,
,0.986157,3.006503,1.133620,0.898756,0.780912,1.513168,1.656847,0.863206,
,0.782343,0.808801,3.062908,0.843291,2.768189,3.733996,0.963539,1.078764,
,1.483498,0.624123,1.589308,0.400008,1.272443,1.123351,0.779602,3.127445,
,1.064281,0.972640,0.841447,0.775633,0.856669,1.099379,0.460112,1.423110,
,0.978469,1.463877,0.610392,0.556455,2.215026,2.201667,0.527310,1.257967,
,0.702506,0.656275,1.547314,0.438471,0.875830,1.028270,0.641159,1.616434,


Network Normalized Duration IQR
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.585298,0.400154,0.562350,0.341132,0.614999,0.812280,0.476869,0.761619,
B SEM,0.135262,0.121416,0.101730,0.052146,0.110907,0.171972,0.094562,0.212122,
B Replicates,0.235897,0.214876,0.320988,0.265060,0.240602,1.027027,0.865672,0.193939,
,0.204082,0.110429,0.940171,0.269939,1.276190,0.124224,0.709677,2.514286,
,1.084746,0.314050,0.396040,0.751773,0.540146,0.971963,0.594059,0.242991,
,0.705882,0.971429,0.251852,0.272000,0.314961,0.395604,0.693069,0.640394,
,1.408696,0.433121,0.369478,0.283688,0.307692,0.732673,0.637363,1.152318,
,0.520325,0.116402,0.954128,0.666667,1.155963,1.806061,1.088608,0.168421,
,0.486957,1.489362,0.635294,0.231405,0.289157,0.947368,0.191304,0.960000,
,0.348624,0.105263,1.220339,0.181818,1.076923,1.142857,0.257426,0.192893,
,1.415929,0.117647,0.905983,0.228188,0.311111,0.465409,0.144330,1.549296,
,0.161435,0.457143,0.248756,0.340741,0.761905,0.113990,0.113821,0.302703,
,0.285714,0.204082,0.209524,0.378698,0.800000,1.840000,0.170213,1.120000,
,0.165289,0.268041,0.295652,0.223602,0.305344,0.180180,0.256881,0.102190,


Area Under Normalized Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.703606,0.678947,0.735726,0.727867,0.713567,0.764611,0.711767,0.761841,
B SEM,0.031658,0.034705,0.030819,0.050471,0.030006,0.029986,0.057564,0.023043,
B Replicates,0.610326,0.816896,0.571852,0.808224,0.699505,0.800040,0.666804,0.780598,
,0.596907,0.578498,0.540880,0.894364,0.757382,0.756804,0.738060,0.857682,
,0.741438,0.839996,0.817604,0.251955,0.705983,0.593579,0.790446,0.848461,
,0.739037,0.550137,0.683713,0.684271,0.675200,0.575586,0.108138,0.747072,
,0.763766,0.534458,0.742201,0.761895,0.898658,0.830061,0.768585,0.600386,
,0.822117,0.783440,0.725873,0.576061,0.802759,0.785611,0.806991,0.736835,
,0.611965,0.644586,0.799683,0.756750,0.798769,0.779209,0.683922,0.694104,
,0.577958,0.624925,0.780974,0.749886,0.699277,0.938731,0.837450,0.820283,
,0.731499,0.592087,0.927884,0.812289,0.615338,0.885827,0.825143,0.799342,
,0.559749,0.618829,0.705007,0.921094,0.501151,0.732063,0.688320,0.647778,
,0.786654,0.879596,0.817034,0.729069,0.777137,0.769983,0.836902,0.808611,
,0.901860,0.683919,0.716007,0.788550,0.631642,0.727838,0.790440,0.800944,


