Input File,Display Name,File Name
Baseline,B,DIV 19 LSL-Cas9-PVcre with fith batch of gRNAs plate3  10uM CNO(000)(000)_NeuralEventDetector_LFPneuralMetrics.csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,    Mean Firing Rate (Hz),0


    Number of Spikes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,


    Weighted Mean Firing Rate (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,2.937778,3.078279,3.272535,2.217205,2.542326,2.702457,3.069152,2.882014,
B SEM,0.629653,0.377174,0.350408,0.329296,0.451900,0.560736,0.337361,0.585846,
B Replicates,2.414375,2.156042,3.366042,0.373333,3.268125,2.621458,2.425000,3.548542,
,1.559375,3.214167,1.898958,1.328750,1.158750,1.596905,2.766250,1.409792,
,0.876667,3.566429,3.538125,1.183125,1.407708,0.299375,3.275000,2.440000,
,1.089792,2.008958,1.188958,2.802083,1.177917,0.998000,3.840625,1.057083,
,1.992500,3.223125,3.796667,2.420833,1.517083,0.782292,1.829375,2.245000,
,0.811042,1.544583,2.114792,1.835833,2.550000,2.204583,2.840208,2.340000,
,1.571042,2.568125,2.841875,3.061667,1.442708,3.016458,4.176905,1.934583,
,4.698542,2.593958,5.522292,3.235625,2.597500,1.682500,1.425000,1.028333,
,3.351458,6.487083,3.358333,2.934583,3.285208,5.234167,2.847917,8.011458,
,6.022708,2.796458,4.649792,2.867708,6.707500,7.019375,3.536458,4.254167,
,7.665833,4.329792,4.216042,3.988750,3.457292,3.137500,5.749792,4.858750,
,3.200000,2.450625,2.778542,0.574167,1.938125,3.836875,2.117292,1.456458,


    Number of Bursts
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,549.166667,543.166667,545.166667,430.250000,438.083333,524.666667,512.333333,452.416667,
B SEM,96.437437,79.524899,64.152616,49.116609,61.115695,120.646386,55.892122,70.847196,
B Replicates,456.000000,280.000000,511.000000,48.000000,542.000000,316.000000,505.000000,723.000000,
,356.000000,392.000000,209.000000,326.000000,210.000000,205.000000,361.000000,273.000000,
,242.000000,677.000000,749.000000,365.000000,340.000000,81.000000,632.000000,372.000000,
,271.000000,522.000000,293.000000,608.000000,316.000000,166.000000,615.000000,310.000000,
,544.000000,603.000000,592.000000,520.000000,275.000000,174.000000,312.000000,410.000000,
,132.000000,146.000000,403.000000,423.000000,536.000000,409.000000,464.000000,311.000000,
,339.000000,533.000000,528.000000,517.000000,191.000000,637.000000,575.000000,278.000000,
,820.000000,418.000000,938.000000,498.000000,398.000000,399.000000,245.000000,170.000000,
,786.000000,1276.000000,461.000000,580.000000,552.000000,1203.000000,512.000000,911.000000,
,1299.000000,549.000000,906.000000,408.000000,949.000000,1412.000000,613.000000,830.000000,
,859.000000,630.000000,470.000000,638.000000,597.000000,584.000000,969.000000,568.000000,
,486.000000,492.000000,482.000000,232.000000,351.000000,710.000000,345.000000,273.000000,


    Number of Bursting Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,8.000000,7.583333,8.000000,7.583333,8.000000,7.666667,7.666667,8.000000,
B SEM,0.000000,0.336162,0.000000,0.416667,0.000000,0.256235,0.256235,0.000000,
B Replicates,8.000000,8.000000,8.000000,3.000000,8.000000,8.000000,5.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,
,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,


    Burst Duration - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.215113,0.223328,0.225848,0.161681,0.205832,0.208139,0.160058,0.226054,
B SEM,0.017077,0.015820,0.013280,0.016199,0.016007,0.014371,0.011271,0.010951,
B Replicates,0.143911,0.184800,0.183633,0.169420,0.156149,0.280634,0.067833,0.166617,
,0.169371,0.247403,0.277978,0.092603,0.234000,0.264820,0.221280,0.236883,
,0.187213,0.170420,0.239672,0.086199,0.219321,0.208825,0.154732,0.249104,
,0.159446,0.148409,0.186259,0.193932,0.138235,0.169093,0.153394,0.239177,
,0.208751,0.244122,0.300884,0.159432,0.205219,0.168668,0.134400,0.204071,
,0.261642,0.260851,0.186970,0.135977,0.171673,0.178598,0.156290,0.261901,
,0.218267,0.298423,0.192923,0.173105,0.300714,0.209245,0.171442,0.271519,
,0.286675,0.236369,0.210766,0.257703,0.210940,0.275213,0.197419,0.221082,
,0.155607,0.314678,0.279019,0.150291,0.234570,0.160698,0.148126,0.257428,
,0.246287,0.215102,0.204492,0.223149,0.297600,0.258462,0.141633,0.193901,
,0.339594,0.216328,0.275145,0.215631,0.163164,0.186637,0.174766,0.254234,
,0.204588,0.143032,0.172434,0.082732,0.138403,0.136779,0.199377,0.156737,


    Burst Duration - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.074782,0.064586,0.071210,0.056402,0.077782,0.079418,0.042678,0.089868,
B SEM,0.016647,0.012831,0.007049,0.008198,0.011463,0.020182,0.004815,0.011170,
B Replicates,0.055279,0.041285,0.071058,0.063171,0.040952,0.085588,0.011685,0.123453,
,0.040416,0.054898,0.051280,0.033256,0.072992,0.099590,0.057321,0.110681,
,0.039583,0.031965,0.085872,0.061287,0.044904,0.077308,0.024930,0.144660,
,0.018397,0.032764,0.045941,0.028318,0.045977,0.025164,0.042398,0.045286,
,0.036020,0.089517,0.101598,0.028237,0.115475,0.065678,0.042855,0.034802,
,0.091223,0.026817,0.065480,0.043805,0.044605,0.053111,0.038848,0.134680,
,0.086763,0.018138,0.066587,0.056610,0.165406,0.059335,0.032900,0.102576,
,0.209360,0.119374,0.064976,0.122586,0.080391,0.032872,0.043656,0.085735,
,0.033525,0.109881,0.117314,0.053765,0.107776,0.015598,0.065146,0.047192,
,0.025731,0.157993,0.060047,0.090254,0.111732,0.286311,0.028596,0.062389,
,0.141689,0.059587,0.092834,0.068287,0.040606,0.079625,0.059023,0.125860,
,0.119395,0.032815,0.031534,0.027250,0.062572,0.072831,0.064773,0.061097,


    Burst Duration (Median) - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.158270,0.143819,0.192228,0.152209,0.190231,0.181799,0.151530,0.197906,
B SEM,0.022124,0.015053,0.014365,0.016108,0.015756,0.018623,0.011450,0.016082,
B Replicates,0.128600,0.186950,0.176530,0.148493,0.144850,0.282095,0.054440,0.148590,
,0.102065,0.241890,0.275330,0.088220,0.217320,0.267760,0.219170,0.243455,
,0.093110,0.106937,0.229030,0.080610,0.229780,0.234070,0.156550,0.249895,
,0.146965,0.100385,0.199615,0.192455,0.136240,0.088416,0.144160,0.120250,
,0.106460,0.138675,0.223645,0.135630,0.190390,0.173695,0.130450,0.189175,
,0.216420,0.086850,0.162580,0.131450,0.140030,0.150905,0.154330,0.258725,
,0.190785,0.088230,0.104225,0.165620,0.311200,0.219220,0.166120,0.230980,
,0.242545,0.107555,0.207910,0.258060,0.177225,0.165600,0.192475,0.190050,
,0.068620,0.189720,0.194160,0.143305,0.209380,0.085430,0.141600,0.261935,
,0.101690,0.126660,0.134570,0.217260,0.242440,0.206980,0.130450,0.105555,
,0.333275,0.214945,0.251455,0.188530,0.156485,0.190440,0.166845,0.227805,
,0.168710,0.137030,0.147690,0.076875,0.127430,0.116980,0.161765,0.148455,


    Burst Duration (Median) - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.062756,0.049930,0.056707,0.052163,0.068873,0.088240,0.039157,0.080051,
B SEM,0.017546,0.011542,0.006122,0.008990,0.010442,0.024349,0.004941,0.011969,
B Replicates,0.038930,0.048356,0.068738,0.021606,0.032380,0.087293,0.003451,0.116702,
,0.021548,0.055617,0.051768,0.032002,0.062119,0.089824,0.059083,0.119272,
,0.036700,0.015224,0.076874,0.060048,0.037184,0.108454,0.024696,0.154964,
,0.022454,0.016711,0.035493,0.032826,0.056551,0.039233,0.038802,0.023018,
,0.010335,0.059717,0.073493,0.019899,0.106235,0.065088,0.040917,0.039634,
,0.090459,0.009264,0.081440,0.043715,0.045392,0.039722,0.043419,0.111805,
,0.069494,0.008988,0.034492,0.053107,0.159898,0.066879,0.031909,0.066327,
,0.199584,0.049432,0.064648,0.125225,0.056797,0.073672,0.038945,0.057922,
,0.006532,0.148941,0.071424,0.052132,0.073828,0.010246,0.063265,0.051985,
,0.010341,0.091971,0.030006,0.088933,0.094964,0.342790,0.020752,0.040661,
,0.139686,0.058269,0.071685,0.071238,0.043359,0.077221,0.052912,0.115017,
,0.107008,0.036672,0.020422,0.025229,0.057766,0.058462,0.051735,0.063306,


    Number of Spikes per Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,23.417945,26.438113,28.846562,21.386163,25.564976,22.990757,26.839311,28.891837,
B SEM,2.182648,1.973914,1.995266,2.328011,1.570070,2.215311,1.768005,2.340254,
B Replicates,22.711597,36.889286,30.634248,10.054861,27.025592,39.371980,9.601031,22.121120,
,20.250531,39.455730,43.312322,18.197907,25.279850,30.698458,36.140761,24.252731,
,14.956739,22.259657,21.565746,13.022227,19.201070,12.945982,24.832278,30.294611,
,17.913273,15.238150,18.764797,21.475108,13.656387,14.117915,29.884612,13.379531,
,15.754022,24.757579,30.068563,22.373847,22.681665,18.215433,28.137821,26.041888,
,29.369843,25.512390,23.863853,20.684189,22.259047,25.752234,28.724138,35.578146,
,21.863235,21.450763,25.879415,27.167362,28.976363,22.269156,29.314995,33.628487,
,29.337135,24.631484,27.886655,29.943518,31.229868,16.406420,27.901812,28.733225,
,19.148435,23.682272,36.309564,23.209301,29.242256,20.068583,26.150640,41.156304,
,20.816998,27.073712,24.682539,33.536765,33.283054,29.726200,27.067212,25.378721,
,42.080197,33.002492,35.730854,29.230261,27.621950,25.624171,26.061002,41.436204,
,26.813334,23.303836,27.460188,7.738615,26.322608,20.692553,28.255428,24.701073,


    Number of Spikes per Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,10.213295,11.267323,11.242985,8.461330,13.094654,12.789591,8.139645,11.863629,
B SEM,1.335509,1.400928,1.047343,1.266107,1.562276,2.486566,0.913912,1.032116,
B Replicates,7.458672,9.079069,9.199197,6.989625,6.435750,17.165411,2.390230,11.294227,
,6.449006,11.740405,11.609185,5.867946,10.294137,19.003270,4.344525,14.122895,
,7.072724,5.076171,6.426518,6.918155,5.505354,7.741800,10.714807,14.127154,
,6.575271,8.306079,10.391182,10.509909,7.934220,6.407331,8.488446,5.774161,
,7.799300,16.764714,18.016880,6.831959,15.648910,13.415205,10.812776,6.262519,
,15.009280,11.479357,11.914812,8.610059,11.709905,11.057006,6.929049,11.196614,
,8.336963,7.663737,8.208338,14.725518,23.851097,13.571286,9.585786,17.098726,
,14.782601,15.323347,15.337940,17.936719,16.620459,6.626124,9.254208,10.929119,
,5.417349,15.664161,14.484562,8.874837,14.717758,4.837074,14.358601,10.552146,
,8.847025,20.564426,7.521862,8.080620,18.974702,36.291010,6.834554,11.064336,
,19.529425,7.509940,14.037831,4.901626,10.303069,8.026581,7.699907,17.338962,
,15.281918,6.036474,7.767508,1.288987,15.140486,9.332993,6.262853,12.602685,


    Number of Spikes per Burst (Median) - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,19.895833,21.149554,26.963542,21.501736,25.130208,22.137500,26.993601,27.958333,
B SEM,2.821443,3.022309,2.272711,2.372819,1.434501,2.744110,1.895211,2.824735,
B Replicates,23.500000,38.250000,31.312500,9.333333,27.125000,41.750000,8.200000,22.125000,
,14.000000,39.375000,43.125000,19.875000,25.062500,32.500000,36.437500,25.375000,
,8.875000,16.857143,22.375000,13.500000,20.750000,14.812500,25.125000,31.125000,
,17.687500,12.062500,19.562500,21.812500,13.937500,9.400000,29.625000,8.250000,
,9.937500,15.000000,26.187500,21.062500,22.875000,18.625000,27.875000,25.500000,
,26.312500,13.500000,22.250000,20.500000,20.500000,24.937500,28.812500,36.875000,
,19.500000,10.250000,18.250000,27.562500,32.125000,25.937500,29.285714,34.437500,
,25.562500,14.750000,28.562500,30.625000,29.312500,10.312500,28.187500,25.687500,
,12.375000,14.562500,29.187500,24.125000,29.625000,14.000000,25.875000,42.875000,
,11.250000,20.625000,17.937500,33.375000,27.187500,27.000000,29.000000,17.875000,
,42.750000,34.187500,38.687500,29.000000,27.500000,26.312500,26.312500,40.187500,
,27.000000,24.375000,26.125000,7.250000,25.562500,20.062500,29.187500,25.187500,


    Number of Spikes per Burst (Median) - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,8.981096,7.682560,10.637192,8.919641,12.944911,13.225564,7.894267,11.688491,
B SEM,1.823273,0.845339,1.156137,1.406424,1.730379,3.006248,1.009243,1.271877,
B Replicates,7.464200,10.911986,9.676693,6.658328,6.289163,18.140326,1.643168,11.128310,
,3.703280,11.936588,12.031952,6.637286,10.390372,19.050372,4.499504,16.612710,
,2.655856,3.986585,7.190023,7.855844,6.335839,10.592914,11.230539,15.294140,
,8.655871,5.784447,11.374902,11.135328,8.670300,3.267262,8.568005,2.764572,
,3.895396,7.782765,16.256729,5.653302,16.170409,14.557153,10.722973,7.695082,
,15.334223,4.932883,10.609968,8.569047,10.836446,10.731920,7.478242,10.904619,
,6.335839,3.453776,5.154748,15.374927,28.810650,18.946235,9.776064,18.298004,
,17.389318,6.670832,16.678552,20.205639,14.708932,1.751275,7.759499,8.746173,
,3.020761,10.111653,10.623214,9.657529,13.889230,3.505098,14.259708,11.544170,
,3.918819,11.633541,5.551303,8.105333,15.501008,40.163950,5.952190,8.408117,
,20.090865,7.981843,15.514826,5.451081,10.636863,8.489226,8.859771,15.322573,
,15.308728,7.003825,6.983399,1.732051,13.099721,9.511037,3.981542,13.543416,


    Mean ISI within Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.009992,0.009787,0.009045,0.010126,0.009794,0.011063,0.006961,0.008988,
B SEM,0.000646,0.001060,0.000633,0.001416,0.000815,0.001195,0.000358,0.000962,
B Replicates,0.007796,0.005354,0.006352,0.024055,0.006331,0.007984,0.008534,0.007678,
,0.008573,0.006694,0.006835,0.006097,0.010729,0.009675,0.006357,0.010755,
,0.012568,0.007157,0.012343,0.007643,0.012833,0.018786,0.007378,0.008698,
,0.009760,0.012096,0.011587,0.012444,0.013304,0.014992,0.005412,0.018918,
,0.014990,0.013658,0.012108,0.007959,0.009908,0.012996,0.005271,0.008017,
,0.009883,0.009875,0.009165,0.007550,0.008903,0.007448,0.005721,0.008264,
,0.010661,0.012966,0.007178,0.008471,0.014722,0.010923,0.006682,0.008806,
,0.009224,0.009499,0.009398,0.010097,0.007681,0.017887,0.007734,0.008779,
,0.007346,0.017800,0.007622,0.007669,0.008901,0.007789,0.006803,0.006726,
,0.011926,0.007944,0.008028,0.006755,0.011131,0.009007,0.006345,0.007196,
,0.009244,0.006598,0.010867,0.009341,0.006593,0.007449,0.009044,0.006359,
,0.007936,0.007804,0.007055,0.013429,0.006488,0.007820,0.008254,0.007665,


    Mean ISI within Burst - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.003721,0.004949,0.003002,0.003655,0.002994,0.004168,0.001776,0.002414,
B SEM,0.000369,0.001582,0.000535,0.000889,0.000506,0.001006,0.000242,0.000435,
B Replicates,0.003038,0.001085,0.001413,0.011399,0.000894,0.001534,0.001182,0.002339,
,0.003796,0.001372,0.001205,0.001138,0.001661,0.002984,0.001598,0.001810,
,0.004596,0.001443,0.002642,0.002241,0.002531,0.005641,0.002614,0.001563,
,0.003873,0.006213,0.003216,0.007473,0.005479,0.013114,0.001046,0.006631,
,0.006128,0.013503,0.004734,0.001547,0.003082,0.004625,0.001012,0.002096,
,0.004158,0.003555,0.004286,0.001880,0.002531,0.001885,0.000687,0.003804,
,0.001489,0.004907,0.001714,0.004119,0.005453,0.002898,0.002456,0.001909,
,0.003930,0.002786,0.003584,0.002200,0.002003,0.008471,0.001515,0.002885,
,0.002821,0.018448,0.001697,0.001415,0.003189,0.003097,0.001788,0.001650,
,0.005272,0.002391,0.001420,0.001436,0.006071,0.002583,0.001431,0.001612,
,0.003388,0.001105,0.007568,0.004384,0.001307,0.001075,0.003602,0.001188,
,0.002166,0.002584,0.002544,0.004634,0.001721,0.002107,0.002382,0.001484,


    Median ISI within Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.004890,0.005522,0.004800,0.007046,0.005080,0.005782,0.004468,0.005022,
B SEM,0.000193,0.000900,0.000346,0.001288,0.000272,0.000625,0.000347,0.000560,
B Replicates,0.005371,0.003599,0.003879,0.019733,0.004080,0.004220,0.006324,0.005013,
,0.004144,0.003803,0.003955,0.004553,0.005735,0.004362,0.003521,0.005301,
,0.005775,0.003898,0.005976,0.005358,0.005211,0.008430,0.003560,0.004510,
,0.004860,0.005709,0.004917,0.008073,0.006096,0.009934,0.003358,0.010882,
,0.005891,0.012071,0.006648,0.005128,0.005215,0.007711,0.003525,0.004431,
,0.004815,0.004675,0.004454,0.004496,0.004877,0.003939,0.003446,0.005036,
,0.005352,0.003762,0.004062,0.005175,0.007206,0.004760,0.004144,0.004749,
,0.004323,0.003843,0.004288,0.005376,0.004275,0.008288,0.004254,0.004995,
,0.003795,0.012031,0.003940,0.004938,0.004513,0.003924,0.004218,0.003696,
,0.004373,0.004113,0.003869,0.004242,0.005252,0.004530,0.004545,0.003521,
,0.004593,0.003607,0.007363,0.006161,0.003838,0.003978,0.006692,0.003600,
,0.005385,0.005150,0.004244,0.011325,0.004658,0.005314,0.006029,0.004530,


    Median ISI within Burst - Std (sec)
